MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
30,2019,A00,7_20,1948,15.00
30,2019,A00,7_20,1948,15.05
30,2019,A00,7_20,1947,15.10
30,2019,A00,7_20,1947,15.15
30,2019,A00,7_20,1947,15.20
30,2019,A00,7_20,1946,15.25
30,2019,A00,7_20,1946,15.30
30,2019,A00,7_20,1946,15.35
30,2019,A00,7_20,1944,15.40
30,2019,A00,7_20,1942,15.45
30,2019,A00,7_20,1939,15.50
30,2019,A00,7_20,1937,15.55
30,2019,A00,7_20,1937,15.60
30,2019,A00,7_20,1935,15.65
30,2019,A00,7_20,1935,15.70
30,2019,A00,7_20,1929,15.75
30,2019,A00,7_20,1929,15.80
30,2019,A00,7_20,1926,15.85
30,2019,A00,7_20,1924,15.90
30,2019,A00,7_20,1924,15.95
30,2019,A00,7_20,1922,16.00
30,2019,A00,7_20,1919,16.05
30,2019,A00,7_20,1918,16.10
30,2019,A00,7_20,1915,16.15
30,2019,A00,7_20,1913,16.20
30,2019,A00,7_20,1907,16.25
30,2019,A00,7_20,1907,16.30
30,2019,A00,7_20,1905,16.35
30,2019,A00,7_20,1900,16.40
30,2019,A00,7_20,1894,16.45
30,2019,A00,7_20,1894,16.50
30,2019,A00,7_20,1893,16.55
30,2019,A00,7_20,1891,16.60
30,2019,A00,7_20,1889,16.65
30,2019,A00,7_20,1888,16.70
30,2019,A00,7_20,1884,16.75
30,2019,A00,7_20,1882,16.80
30,2019,A00,7_20,1882,16.85
30,2019,A00,7_20,1880,16.90
30,2019,A00,7_20,1877,16.95
30,2019,A00,7_20,1873,17.00
30,2019,A00,7_20,1864,17.05
30,2019,A00,7_20,1862,17.10
30,2019,A00,7_20,1857,17.15
30,2019,A00,7_20,1856,17.20
30,2019,A00,7_20,1852,17.25
30,2019,A00,7_20,1849,17.30
30,2019,A00,7_20,1845,17.35
30,2019,A00,7_20,1840,17.40
30,2019,A00,7_20,1833,17.45
30,2019,A00,7_20,1827,17.50
30,2019,A00,7_20,1824,17.55
30,2019,A00,7_20,1817,17.60
30,2019,A00,7_20,1811,17.65
30,2019,A00,7_20,1807,17.70
30,2019,A00,7_20,1801,17.75
30,2019,A00,7_20,1794,17.80
30,2019,A00,7_20,1789,17.85
30,2019,A00,7_20,1786,17.90
30,2019,A00,7_20,1780,17.95
30,2019,A00,7_20,1774,18.00
30,2019,A00,7_20,1757,18.05
30,2019,A00,7_20,1754,18.10
30,2019,A00,7_20,1747,18.15
30,2019,A00,7_20,1742,18.20
30,2019,A00,7_20,1733,18.25
30,2019,A00,7_20,1726,18.30
30,2019,A00,7_20,1722,18.35
30,2019,A00,7_20,1717,18.40
30,2019,A00,7_20,1708,18.45
30,2019,A00,7_20,1701,18.50
30,2019,A00,7_20,1693,18.55
30,2019,A00,7_20,1688,18.60
30,2019,A00,7_20,1674,18.65
30,2019,A00,7_20,1668,18.70
30,2019,A00,7_20,1661,18.75
30,2019,A00,7_20,1653,18.80
30,2019,A00,7_20,1639,18.85
30,2019,A00,7_20,1629,18.90
30,2019,A00,7_20,1620,18.95
30,2019,A00,7_20,1606,19.00
30,2019,A00,7_20,1594,19.05
30,2019,A00,7_20,1587,19.10
30,2019,A00,7_20,1575,19.15
30,2019,A00,7_20,1567,19.20
30,2019,A00,7_20,1558,19.25
30,2019,A00,7_20,1549,19.30
30,2019,A00,7_20,1544,19.35
30,2019,A00,7_20,1532,19.40
30,2019,A00,7_20,1522,19.45
30,2019,A00,7_20,1511,19.50
30,2019,A00,7_20,1496,19.55
30,2019,A00,7_20,1489,19.60
30,2019,A00,7_20,1477,19.65
30,2019,A00,7_20,1464,19.70
30,2019,A00,7_20,1455,19.75
30,2019,A00,7_20,1440,19.80
30,2019,A00,7_20,1426,19.85
30,2019,A00,7_20,1414,19.90
30,2019,A00,7_20,1402,19.95
30,2019,A00,7_20,1392,20.00
30,2019,A00,7_20,1378,20.05
30,2019,A00,7_20,1363,20.10
30,2019,A00,7_20,1355,20.15
30,2019,A00,7_20,1342,20.20
30,2019,A00,7_20,1325,20.25
30,2019,A00,7_20,1316,20.30
30,2019,A00,7_20,1300,20.35
30,2019,A00,7_20,1282,20.40
30,2019,A00,7_20,1269,20.45
30,2019,A00,7_20,1256,20.50
30,2019,A00,7_20,1243,20.55
30,2019,A00,7_20,1237,20.60
30,2019,A00,7_20,1224,20.65
30,2019,A00,7_20,1209,20.70
30,2019,A00,7_20,1191,20.75
30,2019,A00,7_20,1167,20.80
30,2019,A00,7_20,1152,20.85
30,2019,A00,7_20,1141,20.90
30,2019,A00,7_20,1119,20.95
30,2019,A00,7_20,1103,21.00
30,2019,A00,7_20,1089,21.05
30,2019,A00,7_20,1075,21.10
30,2019,A00,7_20,1058,21.15
30,2019,A00,7_20,1038,21.20
30,2019,A00,7_20,1024,21.25
30,2019,A00,7_20,1012,21.30
30,2019,A00,7_20,994,21.35
30,2019,A00,7_20,969,21.40
30,2019,A00,7_20,961,21.45
30,2019,A00,7_20,946,21.50
30,2019,A00,7_20,928,21.55
30,2019,A00,7_20,908,21.60
30,2019,A00,7_20,895,21.65
30,2019,A00,7_20,879,21.70
30,2019,A00,7_20,863,21.75
30,2019,A00,7_20,847,21.80
30,2019,A00,7_20,832,21.85
30,2019,A00,7_20,817,21.90
30,2019,A00,7_20,800,21.95
30,2019,A00,7_20,790,22.00
30,2019,A00,7_20,770,22.05
30,2019,A00,7_20,754,22.10
30,2019,A00,7_20,742,22.15
30,2019,A00,7_20,727,22.20
30,2019,A00,7_20,712,22.25
30,2019,A00,7_20,701,22.30
30,2019,A00,7_20,683,22.35
30,2019,A00,7_20,673,22.40
30,2019,A00,7_20,660,22.45
30,2019,A00,7_20,641,22.50
30,2019,A00,7_20,624,22.55
30,2019,A00,7_20,613,22.60
30,2019,A00,7_20,602,22.65
30,2019,A00,7_20,587,22.70
30,2019,A00,7_20,573,22.75
30,2019,A00,7_20,554,22.80
30,2019,A00,7_20,539,22.85
30,2019,A00,7_20,527,22.90
30,2019,A00,7_20,517,22.95
30,2019,A00,7_20,500,23.00
30,2019,A00,7_20,489,23.05
30,2019,A00,7_20,481,23.10
30,2019,A00,7_20,468,23.15
30,2019,A00,7_20,456,23.20
30,2019,A00,7_20,445,23.25
30,2019,A00,7_20,436,23.30
30,2019,A00,7_20,425,23.35
30,2019,A00,7_20,405,23.40
30,2019,A00,7_20,391,23.45
30,2019,A00,7_20,377,23.50
30,2019,A00,7_20,366,23.55
30,2019,A00,7_20,355,23.60
30,2019,A00,7_20,347,23.65
30,2019,A00,7_20,339,23.70
30,2019,A00,7_20,329,23.75
30,2019,A00,7_20,322,23.80
30,2019,A00,7_20,312,23.85
30,2019,A00,7_20,305,23.90
30,2019,A00,7_20,294,23.95
30,2019,A00,7_20,292,24.00
30,2019,A00,7_20,285,24.05
30,2019,A00,7_20,274,24.10
30,2019,A00,7_20,269,24.15
30,2019,A00,7_20,262,24.20
30,2019,A00,7_20,253,24.25
30,2019,A00,7_20,249,24.30
30,2019,A00,7_20,240,24.35
30,2019,A00,7_20,234,24.40
30,2019,A00,7_20,225,24.45
30,2019,A00,7_20,217,24.50
30,2019,A00,7_20,213,24.55
30,2019,A00,7_20,202,24.60
30,2019,A00,7_20,195,24.65
30,2019,A00,7_20,190,24.70
30,2019,A00,7_20,185,24.75
30,2019,A00,7_20,175,24.80
30,2019,A00,7_20,171,24.85
30,2019,A00,7_20,165,24.90
30,2019,A00,7_20,161,24.95
30,2019,A00,7_20,149,25.00
30,2019,A00,7_20,139,25.05
30,2019,A00,7_20,134,25.10
30,2019,A00,7_20,129,25.15
30,2019,A00,7_20,124,25.20
30,2019,A00,7_20,115,25.25
30,2019,A00,7_20,112,25.30
30,2019,A00,7_20,107,25.35
30,2019,A00,7_20,102,25.40
30,2019,A00,7_20,96,25.45
30,2019,A00,7_20,88,25.50
30,2019,A00,7_20,85,25.55
30,2019,A00,7_20,84,25.60
30,2019,A00,7_20,83,25.65
30,2019,A00,7_20,79,25.70
30,2019,A00,7_20,75,25.75
30,2019,A00,7_20,72,25.80
30,2019,A00,7_20,68,25.85
30,2019,A00,7_20,66,25.90
30,2019,A00,7_20,55,25.95
30,2019,A00,7_20,53,26.00
30,2019,A00,7_20,50,26.05
30,2019,A00,7_20,48,26.10
30,2019,A00,7_20,47,26.15
30,2019,A00,7_20,39,26.20
30,2019,A00,7_20,36,26.25
30,2019,A00,7_20,35,26.30
30,2019,A00,7_20,33,26.35
30,2019,A00,7_20,28,26.40
30,2019,A00,7_20,25,26.45
30,2019,A00,7_20,21,26.50
30,2019,A00,7_20,18,26.55
30,2019,A00,7_20,17,26.60
30,2019,A00,7_20,16,26.65
30,2019,A00,7_20,16,26.70
30,2019,A00,7_20,14,26.75
30,2019,A00,7_20,14,26.80
30,2019,A00,7_20,14,26.85
30,2019,A00,7_20,12,26.90
30,2019,A00,7_20,11,26.95
30,2019,A00,7_20,11,27.00
30,2019,A00,7_20,10,27.05
30,2019,A00,7_20,7,27.10
30,2019,A00,7_20,6,27.15
30,2019,A00,7_20,5,27.20
30,2019,A00,7_20,4,27.25
30,2019,A00,7_20,4,27.30
30,2019,A00,7_20,3,27.35
30,2019,A00,7_20,3,27.40
30,2019,A00,7_20,3,27.45
30,2019,A00,7_20,3,27.50
30,2019,A00,7_20,3,27.55
30,2019,A00,7_20,3,27.60
30,2019,A00,7_20,3,27.65
30,2019,A00,7_20,2,27.70
30,2019,A00,7_20,2,27.75
30,2019,A00,7_20,2,27.80
30,2019,A00,7_20,2,27.85
30,2019,A00,7_20,2,27.90
30,2019,A00,7_20,2,27.95
30,2019,A00,7_20,2,28.00
30,2019,A00,7_20,2,28.05
30,2019,A01,7_20,498,15.00
30,2019,A01,7_20,498,15.05
30,2019,A01,7_20,498,15.10
30,2019,A01,7_20,498,15.15
30,2019,A01,7_20,498,15.20
30,2019,A01,7_20,498,15.25
30,2019,A01,7_20,498,15.30
30,2019,A01,7_20,498,15.35
30,2019,A01,7_20,498,15.40
30,2019,A01,7_20,498,15.45
30,2019,A01,7_20,498,15.50
30,2019,A01,7_20,497,15.55
30,2019,A01,7_20,497,15.60
30,2019,A01,7_20,497,15.65
30,2019,A01,7_20,497,15.70
30,2019,A01,7_20,497,15.75
30,2019,A01,7_20,496,15.80
30,2019,A01,7_20,496,15.85
30,2019,A01,7_20,495,15.90
30,2019,A01,7_20,494,15.95
30,2019,A01,7_20,494,16.00
30,2019,A01,7_20,494,16.05
30,2019,A01,7_20,494,16.10
30,2019,A01,7_20,494,16.15
30,2019,A01,7_20,494,16.20
30,2019,A01,7_20,494,16.25
30,2019,A01,7_20,494,16.30
30,2019,A01,7_20,494,16.35
30,2019,A01,7_20,494,16.40
30,2019,A01,7_20,494,16.45
30,2019,A01,7_20,494,16.50
30,2019,A01,7_20,493,16.55
30,2019,A01,7_20,493,16.60
30,2019,A01,7_20,493,16.65
30,2019,A01,7_20,493,16.70
30,2019,A01,7_20,493,16.75
30,2019,A01,7_20,492,16.80
30,2019,A01,7_20,492,16.85
30,2019,A01,7_20,491,16.90
30,2019,A01,7_20,491,16.95
30,2019,A01,7_20,491,17.00
30,2019,A01,7_20,490,17.05
30,2019,A01,7_20,488,17.10
30,2019,A01,7_20,486,17.15
30,2019,A01,7_20,485,17.20
30,2019,A01,7_20,484,17.25
30,2019,A01,7_20,484,17.30
30,2019,A01,7_20,483,17.35
30,2019,A01,7_20,480,17.40
30,2019,A01,7_20,479,17.45
30,2019,A01,7_20,478,17.50
30,2019,A01,7_20,477,17.55
30,2019,A01,7_20,477,17.60
30,2019,A01,7_20,475,17.65
30,2019,A01,7_20,473,17.70
30,2019,A01,7_20,473,17.75
30,2019,A01,7_20,473,17.80
30,2019,A01,7_20,472,17.85
30,2019,A01,7_20,472,17.90
30,2019,A01,7_20,472,17.95
30,2019,A01,7_20,471,18.00
30,2019,A01,7_20,470,18.05
30,2019,A01,7_20,470,18.10
30,2019,A01,7_20,468,18.15
30,2019,A01,7_20,467,18.20
30,2019,A01,7_20,467,18.25
30,2019,A01,7_20,467,18.30
30,2019,A01,7_20,466,18.35
30,2019,A01,7_20,466,18.40
30,2019,A01,7_20,465,18.45
30,2019,A01,7_20,465,18.50
30,2019,A01,7_20,463,18.55
30,2019,A01,7_20,460,18.60
30,2019,A01,7_20,459,18.65
30,2019,A01,7_20,454,18.70
30,2019,A01,7_20,451,18.75
30,2019,A01,7_20,449,18.80
30,2019,A01,7_20,447,18.85
30,2019,A01,7_20,443,18.90
30,2019,A01,7_20,442,18.95
30,2019,A01,7_20,441,19.00
30,2019,A01,7_20,438,19.05
30,2019,A01,7_20,434,19.10
30,2019,A01,7_20,432,19.15
30,2019,A01,7_20,431,19.20
30,2019,A01,7_20,431,19.25
30,2019,A01,7_20,429,19.30
