MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
48,2019,A00,9_5,3754,15.00
48,2019,A00,9_5,3749,15.05
48,2019,A00,9_5,3739,15.10
48,2019,A00,9_5,3731,15.15
48,2019,A00,9_5,3724,15.20
48,2019,A00,9_5,3715,15.25
48,2019,A00,9_5,3709,15.30
48,2019,A00,9_5,3704,15.35
48,2019,A00,9_5,3696,15.40
48,2019,A00,9_5,3693,15.45
48,2019,A00,9_5,3685,15.50
48,2019,A00,9_5,3674,15.55
48,2019,A00,9_5,3670,15.60
48,2019,A00,9_5,3661,15.65
48,2019,A00,9_5,3654,15.70
48,2019,A00,9_5,3647,15.75
48,2019,A00,9_5,3639,15.80
48,2019,A00,9_5,3627,15.85
48,2019,A00,9_5,3614,15.90
48,2019,A00,9_5,3608,15.95
48,2019,A00,9_5,3597,16.00
48,2019,A00,9_5,3586,16.05
48,2019,A00,9_5,3570,16.10
48,2019,A00,9_5,3560,16.15
48,2019,A00,9_5,3548,16.20
48,2019,A00,9_5,3534,16.25
48,2019,A00,9_5,3519,16.30
48,2019,A00,9_5,3506,16.35
48,2019,A00,9_5,3495,16.40
48,2019,A00,9_5,3483,16.45
48,2019,A00,9_5,3469,16.50
48,2019,A00,9_5,3459,16.55
48,2019,A00,9_5,3448,16.60
48,2019,A00,9_5,3436,16.65
48,2019,A00,9_5,3421,16.70
48,2019,A00,9_5,3406,16.75
48,2019,A00,9_5,3391,16.80
48,2019,A00,9_5,3375,16.85
48,2019,A00,9_5,3358,16.90
48,2019,A00,9_5,3343,16.95
48,2019,A00,9_5,3331,17.00
48,2019,A00,9_5,3311,17.05
48,2019,A00,9_5,3296,17.10
48,2019,A00,9_5,3278,17.15
48,2019,A00,9_5,3262,17.20
48,2019,A00,9_5,3243,17.25
48,2019,A00,9_5,3220,17.30
48,2019,A00,9_5,3202,17.35
48,2019,A00,9_5,3183,17.40
48,2019,A00,9_5,3159,17.45
48,2019,A00,9_5,3133,17.50
48,2019,A00,9_5,3116,17.55
48,2019,A00,9_5,3096,17.60
48,2019,A00,9_5,3076,17.65
48,2019,A00,9_5,3054,17.70
48,2019,A00,9_5,3022,17.75
48,2019,A00,9_5,3003,17.80
48,2019,A00,9_5,2972,17.85
48,2019,A00,9_5,2948,17.90
48,2019,A00,9_5,2928,17.95
48,2019,A00,9_5,2896,18.00
48,2019,A00,9_5,2876,18.05
48,2019,A00,9_5,2846,18.10
48,2019,A00,9_5,2820,18.15
48,2019,A00,9_5,2797,18.20
48,2019,A00,9_5,2773,18.25
48,2019,A00,9_5,2745,18.30
48,2019,A00,9_5,2721,18.35
48,2019,A00,9_5,2682,18.40
48,2019,A00,9_5,2657,18.45
48,2019,A00,9_5,2626,18.50
48,2019,A00,9_5,2589,18.55
48,2019,A00,9_5,2558,18.60
48,2019,A00,9_5,2533,18.65
48,2019,A00,9_5,2503,18.70
48,2019,A00,9_5,2478,18.75
48,2019,A00,9_5,2446,18.80
48,2019,A00,9_5,2410,18.85
48,2019,A00,9_5,2383,18.90
48,2019,A00,9_5,2354,18.95
48,2019,A00,9_5,2327,19.00
48,2019,A00,9_5,2297,19.05
48,2019,A00,9_5,2265,19.10
48,2019,A00,9_5,2234,19.15
48,2019,A00,9_5,2196,19.20
48,2019,A00,9_5,2163,19.25
48,2019,A00,9_5,2132,19.30
48,2019,A00,9_5,2103,19.35
48,2019,A00,9_5,2067,19.40
48,2019,A00,9_5,2036,19.45
48,2019,A00,9_5,1999,19.50
48,2019,A00,9_5,1955,19.55
48,2019,A00,9_5,1924,19.60
48,2019,A00,9_5,1894,19.65
48,2019,A00,9_5,1862,19.70
48,2019,A00,9_5,1819,19.75
48,2019,A00,9_5,1788,19.80
48,2019,A00,9_5,1755,19.85
48,2019,A00,9_5,1725,19.90
48,2019,A00,9_5,1684,19.95
48,2019,A00,9_5,1644,20.00
48,2019,A00,9_5,1598,20.05
48,2019,A00,9_5,1558,20.10
48,2019,A00,9_5,1527,20.15
48,2019,A00,9_5,1487,20.20
48,2019,A00,9_5,1450,20.25
48,2019,A00,9_5,1420,20.30
48,2019,A00,9_5,1389,20.35
48,2019,A00,9_5,1359,20.40
48,2019,A00,9_5,1330,20.45
48,2019,A00,9_5,1299,20.50
48,2019,A00,9_5,1261,20.55
48,2019,A00,9_5,1229,20.60
48,2019,A00,9_5,1198,20.65
48,2019,A00,9_5,1165,20.70
48,2019,A00,9_5,1143,20.75
48,2019,A00,9_5,1114,20.80
48,2019,A00,9_5,1071,20.85
48,2019,A00,9_5,1045,20.90
48,2019,A00,9_5,1010,20.95
48,2019,A00,9_5,991,21.00
48,2019,A00,9_5,960,21.05
48,2019,A00,9_5,931,21.10
48,2019,A00,9_5,903,21.15
48,2019,A00,9_5,878,21.20
48,2019,A00,9_5,855,21.25
48,2019,A00,9_5,818,21.30
48,2019,A00,9_5,800,21.35
48,2019,A00,9_5,781,21.40
48,2019,A00,9_5,763,21.45
48,2019,A00,9_5,732,21.50
48,2019,A00,9_5,714,21.55
48,2019,A00,9_5,694,21.60
48,2019,A00,9_5,663,21.65
48,2019,A00,9_5,642,21.70
48,2019,A00,9_5,623,21.75
48,2019,A00,9_5,611,21.80
48,2019,A00,9_5,593,21.85
48,2019,A00,9_5,568,21.90
48,2019,A00,9_5,545,21.95
48,2019,A00,9_5,520,22.00
48,2019,A00,9_5,503,22.05
48,2019,A00,9_5,487,22.10
48,2019,A00,9_5,459,22.15
48,2019,A00,9_5,442,22.20
48,2019,A00,9_5,417,22.25
48,2019,A00,9_5,390,22.30
48,2019,A00,9_5,378,22.35
48,2019,A00,9_5,368,22.40
48,2019,A00,9_5,354,22.45
48,2019,A00,9_5,344,22.50
48,2019,A00,9_5,329,22.55
48,2019,A00,9_5,311,22.60
48,2019,A00,9_5,298,22.65
48,2019,A00,9_5,280,22.70
48,2019,A00,9_5,261,22.75
48,2019,A00,9_5,252,22.80
48,2019,A00,9_5,239,22.85
48,2019,A00,9_5,221,22.90
48,2019,A00,9_5,209,22.95
48,2019,A00,9_5,197,23.00
48,2019,A00,9_5,191,23.05
48,2019,A00,9_5,180,23.10
48,2019,A00,9_5,171,23.15
48,2019,A00,9_5,164,23.20
48,2019,A00,9_5,157,23.25
48,2019,A00,9_5,150,23.30
48,2019,A00,9_5,147,23.35
48,2019,A00,9_5,142,23.40
48,2019,A00,9_5,133,23.45
48,2019,A00,9_5,126,23.50
48,2019,A00,9_5,120,23.55
48,2019,A00,9_5,113,23.60
48,2019,A00,9_5,106,23.65
48,2019,A00,9_5,96,23.70
48,2019,A00,9_5,92,23.75
48,2019,A00,9_5,89,23.80
48,2019,A00,9_5,77,23.85
48,2019,A00,9_5,72,23.90
48,2019,A00,9_5,70,23.95
48,2019,A00,9_5,64,24.00
48,2019,A00,9_5,61,24.05
48,2019,A00,9_5,53,24.10
48,2019,A00,9_5,47,24.15
48,2019,A00,9_5,45,24.20
48,2019,A00,9_5,44,24.25
48,2019,A00,9_5,38,24.30
48,2019,A00,9_5,36,24.35
48,2019,A00,9_5,33,24.40
48,2019,A00,9_5,31,24.45
48,2019,A00,9_5,28,24.50
48,2019,A00,9_5,27,24.55
48,2019,A00,9_5,26,24.60
48,2019,A00,9_5,25,24.65
48,2019,A00,9_5,22,24.70
48,2019,A00,9_5,22,24.75
48,2019,A00,9_5,19,24.80
48,2019,A00,9_5,19,24.85
48,2019,A00,9_5,18,24.90
48,2019,A00,9_5,18,24.95
48,2019,A00,9_5,18,25.00
48,2019,A00,9_5,17,25.05
48,2019,A00,9_5,15,25.10
48,2019,A00,9_5,15,25.15
48,2019,A00,9_5,14,25.20
48,2019,A00,9_5,12,25.25
48,2019,A00,9_5,12,25.30
48,2019,A00,9_5,12,25.35
48,2019,A00,9_5,12,25.40
48,2019,A00,9_5,11,25.45
48,2019,A00,9_5,10,25.50
48,2019,A00,9_5,8,25.55
48,2019,A00,9_5,8,25.60
48,2019,A00,9_5,8,25.65
48,2019,A00,9_5,8,25.70
