MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
19,2019,A00,8_26,2805,15.00
19,2019,A00,8_26,2804,15.05
19,2019,A00,8_26,2800,15.10
19,2019,A00,8_26,2795,15.15
19,2019,A00,8_26,2794,15.20
19,2019,A00,8_26,2792,15.25
19,2019,A00,8_26,2792,15.30
19,2019,A00,8_26,2791,15.35
19,2019,A00,8_26,2786,15.40
19,2019,A00,8_26,2784,15.45
19,2019,A00,8_26,2778,15.50
19,2019,A00,8_26,2775,15.55
19,2019,A00,8_26,2773,15.60
19,2019,A00,8_26,2769,15.65
19,2019,A00,8_26,2769,15.70
19,2019,A00,8_26,2766,15.75
19,2019,A00,8_26,2762,15.80
19,2019,A00,8_26,2760,15.85
19,2019,A00,8_26,2757,15.90
19,2019,A00,8_26,2755,15.95
19,2019,A00,8_26,2750,16.00
19,2019,A00,8_26,2744,16.05
19,2019,A00,8_26,2741,16.10
19,2019,A00,8_26,2738,16.15
19,2019,A00,8_26,2735,16.20
19,2019,A00,8_26,2732,16.25
19,2019,A00,8_26,2732,16.30
19,2019,A00,8_26,2728,16.35
19,2019,A00,8_26,2720,16.40
19,2019,A00,8_26,2718,16.45
19,2019,A00,8_26,2714,16.50
19,2019,A00,8_26,2710,16.55
19,2019,A00,8_26,2705,16.60
19,2019,A00,8_26,2701,16.65
19,2019,A00,8_26,2693,16.70
19,2019,A00,8_26,2686,16.75
19,2019,A00,8_26,2682,16.80
19,2019,A00,8_26,2679,16.85
19,2019,A00,8_26,2674,16.90
19,2019,A00,8_26,2665,16.95
19,2019,A00,8_26,2661,17.00
19,2019,A00,8_26,2656,17.05
19,2019,A00,8_26,2649,17.10
19,2019,A00,8_26,2641,17.15
19,2019,A00,8_26,2634,17.20
19,2019,A00,8_26,2626,17.25
19,2019,A00,8_26,2620,17.30
19,2019,A00,8_26,2615,17.35
19,2019,A00,8_26,2606,17.40
19,2019,A00,8_26,2597,17.45
19,2019,A00,8_26,2586,17.50
19,2019,A00,8_26,2575,17.55
19,2019,A00,8_26,2565,17.60
19,2019,A00,8_26,2555,17.65
19,2019,A00,8_26,2545,17.70
19,2019,A00,8_26,2537,17.75
19,2019,A00,8_26,2528,17.80
19,2019,A00,8_26,2519,17.85
19,2019,A00,8_26,2504,17.90
19,2019,A00,8_26,2497,17.95
19,2019,A00,8_26,2487,18.00
19,2019,A00,8_26,2478,18.05
19,2019,A00,8_26,2466,18.10
19,2019,A00,8_26,2452,18.15
19,2019,A00,8_26,2445,18.20
19,2019,A00,8_26,2433,18.25
19,2019,A00,8_26,2418,18.30
19,2019,A00,8_26,2413,18.35
19,2019,A00,8_26,2400,18.40
19,2019,A00,8_26,2383,18.45
19,2019,A00,8_26,2372,18.50
19,2019,A00,8_26,2353,18.55
19,2019,A00,8_26,2339,18.60
19,2019,A00,8_26,2332,18.65
19,2019,A00,8_26,2320,18.70
19,2019,A00,8_26,2310,18.75
19,2019,A00,8_26,2297,18.80
19,2019,A00,8_26,2275,18.85
19,2019,A00,8_26,2259,18.90
19,2019,A00,8_26,2244,18.95
19,2019,A00,8_26,2232,19.00
19,2019,A00,8_26,2218,19.05
19,2019,A00,8_26,2205,19.10
19,2019,A00,8_26,2184,19.15
19,2019,A00,8_26,2170,19.20
19,2019,A00,8_26,2157,19.25
19,2019,A00,8_26,2143,19.30
19,2019,A00,8_26,2133,19.35
19,2019,A00,8_26,2122,19.40
19,2019,A00,8_26,2104,19.45
19,2019,A00,8_26,2087,19.50
19,2019,A00,8_26,2070,19.55
19,2019,A00,8_26,2048,19.60
19,2019,A00,8_26,2035,19.65
19,2019,A00,8_26,2022,19.70
19,2019,A00,8_26,2007,19.75
19,2019,A00,8_26,1989,19.80
19,2019,A00,8_26,1967,19.85
19,2019,A00,8_26,1940,19.90
19,2019,A00,8_26,1923,19.95
19,2019,A00,8_26,1893,20.00
19,2019,A00,8_26,1871,20.05
19,2019,A00,8_26,1851,20.10
19,2019,A00,8_26,1828,20.15
19,2019,A00,8_26,1812,20.20
19,2019,A00,8_26,1792,20.25
19,2019,A00,8_26,1774,20.30
19,2019,A00,8_26,1750,20.35
19,2019,A00,8_26,1735,20.40
19,2019,A00,8_26,1713,20.45
19,2019,A00,8_26,1690,20.50
19,2019,A00,8_26,1667,20.55
19,2019,A00,8_26,1645,20.60
19,2019,A00,8_26,1621,20.65
19,2019,A00,8_26,1607,20.70
19,2019,A00,8_26,1582,20.75
19,2019,A00,8_26,1566,20.80
19,2019,A00,8_26,1544,20.85
19,2019,A00,8_26,1519,20.90
19,2019,A00,8_26,1501,20.95
19,2019,A00,8_26,1483,21.00
19,2019,A00,8_26,1462,21.05
19,2019,A00,8_26,1441,21.10
19,2019,A00,8_26,1421,21.15
19,2019,A00,8_26,1396,21.20
19,2019,A00,8_26,1376,21.25
19,2019,A00,8_26,1353,21.30
19,2019,A00,8_26,1331,21.35
19,2019,A00,8_26,1309,21.40
19,2019,A00,8_26,1294,21.45
19,2019,A00,8_26,1278,21.50
19,2019,A00,8_26,1255,21.55
19,2019,A00,8_26,1233,21.60
19,2019,A00,8_26,1213,21.65
19,2019,A00,8_26,1193,21.70
19,2019,A00,8_26,1162,21.75
19,2019,A00,8_26,1140,21.80
19,2019,A00,8_26,1125,21.85
19,2019,A00,8_26,1106,21.90
19,2019,A00,8_26,1083,21.95
19,2019,A00,8_26,1065,22.00
19,2019,A00,8_26,1037,22.05
19,2019,A00,8_26,1026,22.10
19,2019,A00,8_26,1007,22.15
19,2019,A00,8_26,986,22.20
19,2019,A00,8_26,961,22.25
19,2019,A00,8_26,943,22.30
19,2019,A00,8_26,918,22.35
19,2019,A00,8_26,891,22.40
19,2019,A00,8_26,871,22.45
19,2019,A00,8_26,854,22.50
19,2019,A00,8_26,841,22.55
19,2019,A00,8_26,829,22.60
19,2019,A00,8_26,814,22.65
19,2019,A00,8_26,797,22.70
19,2019,A00,8_26,774,22.75
19,2019,A00,8_26,752,22.80
19,2019,A00,8_26,743,22.85
19,2019,A00,8_26,722,22.90
19,2019,A00,8_26,706,22.95
19,2019,A00,8_26,686,23.00
19,2019,A00,8_26,671,23.05
19,2019,A00,8_26,651,23.10
19,2019,A00,8_26,639,23.15
19,2019,A00,8_26,618,23.20
19,2019,A00,8_26,602,23.25
19,2019,A00,8_26,586,23.30
19,2019,A00,8_26,568,23.35
19,2019,A00,8_26,555,23.40
19,2019,A00,8_26,539,23.45
19,2019,A00,8_26,525,23.50
19,2019,A00,8_26,510,23.55
19,2019,A00,8_26,485,23.60
19,2019,A00,8_26,468,23.65
19,2019,A00,8_26,454,23.70
19,2019,A00,8_26,444,23.75
19,2019,A00,8_26,430,23.80
19,2019,A00,8_26,419,23.85
19,2019,A00,8_26,404,23.90
19,2019,A00,8_26,394,23.95
19,2019,A00,8_26,389,24.00
19,2019,A00,8_26,379,24.05
19,2019,A00,8_26,363,24.10
19,2019,A00,8_26,353,24.15
19,2019,A00,8_26,342,24.20
19,2019,A00,8_26,331,24.25
19,2019,A00,8_26,324,24.30
19,2019,A00,8_26,310,24.35
19,2019,A00,8_26,301,24.40
19,2019,A00,8_26,293,24.45
19,2019,A00,8_26,283,24.50
19,2019,A00,8_26,275,24.55
19,2019,A00,8_26,270,24.60
19,2019,A00,8_26,262,24.65
19,2019,A00,8_26,253,24.70
19,2019,A00,8_26,241,24.75
19,2019,A00,8_26,233,24.80
19,2019,A00,8_26,227,24.85
19,2019,A00,8_26,222,24.90
19,2019,A00,8_26,218,24.95
19,2019,A00,8_26,209,25.00
19,2019,A00,8_26,201,25.05
19,2019,A00,8_26,195,25.10
19,2019,A00,8_26,192,25.15
19,2019,A00,8_26,185,25.20
19,2019,A00,8_26,170,25.25
19,2019,A00,8_26,155,25.30
19,2019,A00,8_26,150,25.35
19,2019,A00,8_26,145,25.40
19,2019,A00,8_26,137,25.45
19,2019,A00,8_26,130,25.50
19,2019,A00,8_26,124,25.55
19,2019,A00,8_26,120,25.60
19,2019,A00,8_26,117,25.65
19,2019,A00,8_26,110,25.70
19,2019,A00,8_26,101,25.75
19,2019,A00,8_26,96,25.80
19,2019,A00,8_26,87,25.85
19,2019,A00,8_26,83,25.90
19,2019,A00,8_26,78,25.95
19,2019,A00,8_26,73,26.00
19,2019,A00,8_26,69,26.05
19,2019,A00,8_26,64,26.10
19,2019,A00,8_26,60,26.15
19,2019,A00,8_26,50,26.20
19,2019,A00,8_26,48,26.25
19,2019,A00,8_26,43,26.30
19,2019,A00,8_26,43,26.35
19,2019,A00,8_26,42,26.40
19,2019,A00,8_26,36,26.45
19,2019,A00,8_26,34,26.50
19,2019,A00,8_26,31,26.55
19,2019,A00,8_26,30,26.60
19,2019,A00,8_26,27,26.65
19,2019,A00,8_26,24,26.70
19,2019,A00,8_26,24,26.75
19,2019,A00,8_26,22,26.80
19,2019,A00,8_26,21,26.85
19,2019,A00,8_26,19,26.90
19,2019,A00,8_26,18,26.95
19,2019,A00,8_26,18,27.00
19,2019,A00,8_26,13,27.05
19,2019,A00,8_26,13,27.10
19,2019,A00,8_26,11,27.15
