MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
50,2019,A00,7_4,1579,15.00
50,2019,A00,7_4,1577,15.05
50,2019,A00,7_4,1574,15.10
50,2019,A00,7_4,1571,15.15
50,2019,A00,7_4,1571,15.20
50,2019,A00,7_4,1571,15.25
50,2019,A00,7_4,1570,15.30
50,2019,A00,7_4,1566,15.35
50,2019,A00,7_4,1564,15.40
50,2019,A00,7_4,1563,15.45
50,2019,A00,7_4,1561,15.50
50,2019,A00,7_4,1555,15.55
50,2019,A00,7_4,1552,15.60
50,2019,A00,7_4,1547,15.65
50,2019,A00,7_4,1546,15.70
50,2019,A00,7_4,1545,15.75
50,2019,A00,7_4,1538,15.80
50,2019,A00,7_4,1532,15.85
50,2019,A00,7_4,1527,15.90
50,2019,A00,7_4,1523,15.95
50,2019,A00,7_4,1519,16.00
50,2019,A00,7_4,1517,16.05
50,2019,A00,7_4,1510,16.10
50,2019,A00,7_4,1505,16.15
50,2019,A00,7_4,1504,16.20
50,2019,A00,7_4,1502,16.25
50,2019,A00,7_4,1497,16.30
50,2019,A00,7_4,1495,16.35
50,2019,A00,7_4,1495,16.40
50,2019,A00,7_4,1490,16.45
50,2019,A00,7_4,1483,16.50
50,2019,A00,7_4,1475,16.55
50,2019,A00,7_4,1470,16.60
50,2019,A00,7_4,1464,16.65
50,2019,A00,7_4,1464,16.70
50,2019,A00,7_4,1456,16.75
50,2019,A00,7_4,1455,16.80
50,2019,A00,7_4,1452,16.85
50,2019,A00,7_4,1446,16.90
50,2019,A00,7_4,1443,16.95
50,2019,A00,7_4,1438,17.00
50,2019,A00,7_4,1434,17.05
50,2019,A00,7_4,1431,17.10
50,2019,A00,7_4,1421,17.15
50,2019,A00,7_4,1414,17.20
50,2019,A00,7_4,1409,17.25
50,2019,A00,7_4,1404,17.30
50,2019,A00,7_4,1397,17.35
50,2019,A00,7_4,1388,17.40
50,2019,A00,7_4,1380,17.45
50,2019,A00,7_4,1373,17.50
50,2019,A00,7_4,1371,17.55
50,2019,A00,7_4,1363,17.60
50,2019,A00,7_4,1352,17.65
50,2019,A00,7_4,1348,17.70
50,2019,A00,7_4,1343,17.75
50,2019,A00,7_4,1337,17.80
50,2019,A00,7_4,1329,17.85
50,2019,A00,7_4,1319,17.90
50,2019,A00,7_4,1308,17.95
50,2019,A00,7_4,1297,18.00
50,2019,A00,7_4,1293,18.05
50,2019,A00,7_4,1283,18.10
50,2019,A00,7_4,1272,18.15
50,2019,A00,7_4,1258,18.20
50,2019,A00,7_4,1248,18.25
50,2019,A00,7_4,1236,18.30
50,2019,A00,7_4,1223,18.35
50,2019,A00,7_4,1208,18.40
50,2019,A00,7_4,1193,18.45
50,2019,A00,7_4,1183,18.50
50,2019,A00,7_4,1175,18.55
50,2019,A00,7_4,1162,18.60
50,2019,A00,7_4,1147,18.65
50,2019,A00,7_4,1134,18.70
50,2019,A00,7_4,1123,18.75
50,2019,A00,7_4,1111,18.80
50,2019,A00,7_4,1097,18.85
50,2019,A00,7_4,1089,18.90
50,2019,A00,7_4,1076,18.95
50,2019,A00,7_4,1063,19.00
50,2019,A00,7_4,1051,19.05
50,2019,A00,7_4,1041,19.10
50,2019,A00,7_4,1030,19.15
50,2019,A00,7_4,1014,19.20
50,2019,A00,7_4,1001,19.25
50,2019,A00,7_4,987,19.30
50,2019,A00,7_4,967,19.35
50,2019,A00,7_4,951,19.40
50,2019,A00,7_4,941,19.45
50,2019,A00,7_4,926,19.50
50,2019,A00,7_4,911,19.55
50,2019,A00,7_4,896,19.60
50,2019,A00,7_4,882,19.65
50,2019,A00,7_4,870,19.70
50,2019,A00,7_4,851,19.75
50,2019,A00,7_4,838,19.80
50,2019,A00,7_4,821,19.85
50,2019,A00,7_4,804,19.90
50,2019,A00,7_4,792,19.95
50,2019,A00,7_4,773,20.00
50,2019,A00,7_4,758,20.05
50,2019,A00,7_4,737,20.10
50,2019,A00,7_4,727,20.15
50,2019,A00,7_4,716,20.20
50,2019,A00,7_4,705,20.25
50,2019,A00,7_4,687,20.30
50,2019,A00,7_4,676,20.35
50,2019,A00,7_4,662,20.40
50,2019,A00,7_4,646,20.45
50,2019,A00,7_4,631,20.50
50,2019,A00,7_4,617,20.55
50,2019,A00,7_4,600,20.60
50,2019,A00,7_4,586,20.65
50,2019,A00,7_4,578,20.70
50,2019,A00,7_4,559,20.75
50,2019,A00,7_4,545,20.80
50,2019,A00,7_4,528,20.85
50,2019,A00,7_4,518,20.90
50,2019,A00,7_4,509,20.95
50,2019,A00,7_4,493,21.00
50,2019,A00,7_4,475,21.05
50,2019,A00,7_4,464,21.10
50,2019,A00,7_4,450,21.15
50,2019,A00,7_4,438,21.20
50,2019,A00,7_4,428,21.25
50,2019,A00,7_4,418,21.30
50,2019,A00,7_4,406,21.35
50,2019,A00,7_4,398,21.40
50,2019,A00,7_4,388,21.45
50,2019,A00,7_4,374,21.50
50,2019,A00,7_4,362,21.55
50,2019,A00,7_4,351,21.60
50,2019,A00,7_4,338,21.65
50,2019,A00,7_4,325,21.70
50,2019,A00,7_4,321,21.75
50,2019,A00,7_4,317,21.80
50,2019,A00,7_4,311,21.85
50,2019,A00,7_4,301,21.90
50,2019,A00,7_4,285,21.95
50,2019,A00,7_4,272,22.00
50,2019,A00,7_4,261,22.05
50,2019,A00,7_4,249,22.10
50,2019,A00,7_4,239,22.15
50,2019,A00,7_4,232,22.20
50,2019,A00,7_4,222,22.25
50,2019,A00,7_4,209,22.30
50,2019,A00,7_4,197,22.35
50,2019,A00,7_4,190,22.40
50,2019,A00,7_4,180,22.45
50,2019,A00,7_4,172,22.50
50,2019,A00,7_4,166,22.55
50,2019,A00,7_4,165,22.60
50,2019,A00,7_4,162,22.65
50,2019,A00,7_4,155,22.70
50,2019,A00,7_4,145,22.75
50,2019,A00,7_4,140,22.80
50,2019,A00,7_4,138,22.85
50,2019,A00,7_4,136,22.90
50,2019,A00,7_4,131,22.95
50,2019,A00,7_4,127,23.00
50,2019,A00,7_4,120,23.05
50,2019,A00,7_4,112,23.10
50,2019,A00,7_4,108,23.15
50,2019,A00,7_4,104,23.20
