Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú
DQK,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A02;A09;D01,24.0,2021,
DQK,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A02;A09;D01,24.0,2022,
DQK,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A02;A09;D01,19.0,2023,
DQK,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A02;A09;D01,23.0,2024,
DQK,7510205,Công nghệ kỹ thuật ô tô,A00;A04;A07;A10,18.0,2019,
DQK,7510205,Công nghệ kỹ thuật ô tô,A00;A04;A07;A10,15.1,2020,
DQK,7510205,Công nghệ kỹ thuật ô tô,A00;A01;B03;C01,22.0,2021,
DQK,7510205,Công nghệ kỹ thuật ô tô,A00;A01;B03;C01,24.5,2022,
DQK,7510205,Công nghệ kỹ thuật ô tô,A00;A01;B03;C01,21.0,2023,
DQK,7510205,Công nghệ kỹ thuật ô tô,A00;A01;B03;C01,21.0,2024,
DQK,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A10;D01,14.0,2019,
DQK,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A10;D01,15.0,2020,
DQK,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A09;D01,24.5,2021,
DQK,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A09;D01,25.0,2022,
DQK,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A09;D01,19.0,2023,
DQK,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A09;D01,23.0,2024,
DQK,7510406,Công nghệ kỹ thuật môi trường,A06;B00;B02;B04,14.0,2019,
DQK,7510406,Công nghệ kỹ thuật môi trường,A06;B00;B02;B04,15.0,2020,
DQK,7510406,Công nghệ kỹ thuật môi trường,A00;B00;B03;C02,18.9,2021,
DQK,7510406,Công nghệ kỹ thuật môi trường,B00;A00;B03;C02,19.0,2022,
DQK,7510406,Công nghệ kỹ thuật môi trường,B00;A00;B03;C02,19.0,2023,
DQK,7510406,Công nghệ kỹ thuật môi trường,B00;A00;B03;C02,19.0,2024,
DQK,7580101,Kiến trúc,V00;V01;V02;V03,14.0,2019,
DQK,7580101,Kiến trúc,V00;V01;V02;V03,15.0,2020,
DQK,7580101,Kiến trúc,V00;V01;V02;V06,18.0,2021,
DQK,7580101,Kiến trúc,V00;V01;V02;V06,19.0,2022,
DQK,7580101,Kiến trúc,V00;V01;V02;H06,19.0,2023,
DQK,7580101,Kiến trúc,V00;V01;V02;H06,19.0,2024,
DQK,7580106,Quản lý đô thị và công trình,A00;A01;C01;D01,14.0,2019,
DQK,7580106,Quản lý đô thị và công trình,A00;A01;C01;D01,15.45,2020,
DQK,7580106,Quản lý đô thị và công trình,A00;A01;C00;D01,21.0,2021,
DQK,7580106,Quản lý đô thị và công trình,A00;A01;C00;D01,22.0,2022,
DQK,7580106,Quản lý đô thị và công trình,A00;A01;C00;D01,19.0,2023,
DQK,7580106,Quản lý đô thị và công trình,A00;A01;C00;D01,19.0,2024,
DQK,7580108,Thiết kế nội thất,H00;H01;H02;H08,14.0,2019,
DQK,7580108,Thiết kế nội thất,H00;H01;H02;H08,15.0,2020,
DQK,7580108,Thiết kế nội thất,H00;H01;H06;H08,21.0,2021,
DQK,7580108,Thiết kế nội thất,H00;H01;H06;H08,20.0,2022,
DQK,7580108,Thiết kế nội thất,H00;H01;H06;H08,19.0,2023,
DQK,7580108,Thiết kế nội thất,H00;H01;H06;H08,19.0,2024,
DQK,7580201,Kỹ thuật xây dựng,A00;A06;B02;C01,14.0,2019,
DQK,7580201,Kỹ thuật xây dựng,A00;A06;B02;C01,15.0,2020,
DQK,7580201,Kỹ thuật xây dựng,A00;A01;B08;C14,19.75,2021,
DQK,7580201,Kỹ thuật xây dựng,A00;A01;B08;C14,21.0,2022,
DQK,7580201,Kỹ thuật xây dựng,A00;A01;B08;C14,19.0,2023,
DQK,7580201,Kỹ thuật xây dựng,A00;A01;B08;C14,19.0,2024,
DQK,7720101,Y khoa,A00;A02;B00,21.0,2019,
DQK,7720101,Y khoa,A00;A02;B00,22.35,2020,
DQK,7720101,Y khoa,A00;A02;B00;D08,23.45,2021,
DQK,7720101,Y khoa,A00;A02;B00;D08,26.0,2022,
DQK,7720101,Y khoa,A00;A02;B00;D08,22.5,2023,
DQK,7720101,Y khoa,A00;A02;B00;D08,22.5,2024,
DQK,7720201,Dược học,A00;A02;A11;B00,20.0,2019,
DQK,7720201,Dược học,A00;A02;A11;B00,21.15,2020,
DQK,7720201,Dược học,A00;A02;B00;D07,21.5,2021,
DQK,7720201,Dược học,A00;A02;B00;D07,25.0,2022,
DQK,7720201,Dược học,A00;A02;B00;D07,21.0,2023,
DQK,7720201,Dược học,A00;A02;B00;D07,21.0,2024,
DQK,7720501,Răng - Hàm - Mặt,A00;A02;B00,21.0,2019,
DQK,7720501,Răng - Hàm - Mặt,A00;A02;B00,22.1,2020,
DQK,7720501,Răng - Hàm - Mặt,A00;A02;B00;D08,24.0,2021,
DQK,7720501,Răng - Hàm - Mặt,A00;A02;B00;D08,25.5,2022,
DQK,7720501,Răng - Hàm - Mặt,A00;A02;B00;D08,23.5,2023,
DQK,7720501,Răng - Hàm - Mặt,A00;A02;B00;D08,24.0,2024,
DQN,7140114,Quản lý giáo dục,A00;A01;C00;D01,14.0,2019,
DQN,7140114,Quản lý giáo dục,A00;C00;D01;A01,15.0,2020,
DQN,7140114,Quản lý giáo dục,A00;C00;D01;A01,15.0,2021,
DQN,7140114,Quản lý giáo dục,A00;C00;D01;A01,15.0,2022,
DQN,7140114,Quản lý giáo dục,A00;A01;C00;D01,15.0,2023,
DQN,7140114,Quản lý giáo dục,A00;A01;C00;D01,22.5,2024,
DQN,7140201,Giáo dục Mầm non,M00,18.0,2019,
DQN,7140201,Giáo dục Mầm non,M00,18.5,2020,
DQN,7140201,Giáo dục Mầm non,M00,19.0,2021,
DQN,7140201,Giáo dục Mầm non,M00,19.0,2022,
DQN,7140201,Giáo dục Mầm non,M00,20.25,2023,
DQN,7140201,Giáo dục Mầm non,M00,23.1,2024,
DQN,7140202,Giáo dục Tiểu học,A00;C00,18.5,2019,
DQN,7140202,Giáo dục Tiểu học,A00;C00;D01,19.5,2020,
DQN,7140202,Giáo dục Tiểu học,A00;C00;D01,24.0,2021,
DQN,7140202,Giáo dục Tiểu học,A00;C00;D01,24.0,2022,
DQN,7140202,Giáo dục Tiểu học,A00;C00;D01,24.45,2023,
DQN,7140202,Giáo dục Tiểu học,A00;C00;D01,26.95,2024,
DQN,7140206,Giáo dục Thể chất,T00;T02,18.0,2019,
DQN,7140206,Giáo dục Thể chất,T00;T02;T03;T05,18.5,2020,
DQN,7140206,Giáo dục Thể chất,T00;T02;T03;T05,18.0,2021,
DQN,7140206,Giáo dục Thể chất,T00;T02;T03;T05,26.0,2022,
DQN,7140206,Giáo dục Thể chất,T00;T02;T03;T05,22.25,2023,
DQN,7140206,Giáo dục Thể chất,T00;T02;T03;T05,26.5,2024,
DQN,7140209,Sư phạm Toán học,A00;A01,18.0,2019,
DQN,7140209,Sư phạm Toán học,A00;A01,18.5,2020,
DQN,7140209,Sư phạm Toán học,A00;A01,25.0,2021,
DQN,7140209,Sư phạm Toán học,A00;A01,28.5,2022,
DQN,7140209,Sư phạm Toán học,A00;A01,25.25,2023,
DQN,7140209,Sư phạm Toán học,A00;A01,26.5,2024,
DQN,7140210,Sư phạm Tin học,A00;A01;D01,18.0,2019,
DQN,7140210,Sư phạm Tin học,A00;A01;D01,18.5,2020,
DQN,7140210,Sư phạm Tin học,A00;A01;D01,19.0,2021,
DQN,7140210,Sư phạm Tin học,A00;A01;D07,19.0,2022,
DQN,7140210,Sư phạm Tin học,A00;A01;D07,19.0,2023,
DQN,7140210,Sư phạm Tin học,A00;A01;D07,22.85,2024,
DQN,7140211,Sư phạm Vật lý,A00;A01,18.0,2019,
DQN,7140211,Sư phạm Vật lý,A00;A01,18.5,2020,
DQN,7140211,Sư phạm Vật lý,A00;A01,19.0,2021,
DQN,7140211,Sư phạm Vật lý,A00;A01;A02,28.5,2022,
DQN,7140211,Sư phạm Vật lý,A00;A01;A02,23.5,2023,
DQN,7140211,Sư phạm Vật lý,A00;A01;A02,25.75,2024,
DQN,7140213,Sư phạm Sinh học,B00;D08,18.0,2019,
DQN,7140213,Sư phạm Sinh học,B00;B08,18.5,2020,
DQN,7140213,Sư phạm Sinh học,B00;B08,19.0,2021,
DQN,7140213,Sư phạm Sinh học,B00;B08;A02,19.0,2022,
DQN,7140213,Sư phạm Sinh học,B00;B08;A02,20.0,2023,
DQN,7140213,Sư phạm Sinh học,B00;B08;A02,23.9,2024,
DQN,7140217,Sư phạm Ngữ văn,C00;D14;D15,18.0,2019,
DQN,7140217,Sư phạm Ngữ văn,C00;D14;D15,18.5,2020,
DQN,7140217,Sư phạm Ngữ văn,C00;D14;D15,23.0,2021,
DQN,7140217,Sư phạm Ngữ văn,C00;D14;D15,28.5,2022,
DQN,7140217,Sư phạm Ngữ văn,C00;D14;D15,25.25,2023,
DQN,7140217,Sư phạm Ngữ văn,C00;D14;D15,27.35,2024,
DQN,7140218,Sư phạm Lịch sử,C00;C19;D14,18.0,2019,
DQN,7140218,Sư phạm Lịch sử,C00;C19;D14,18.5,2020,
DQN,7140218,Sư phạm Lịch sử,C00;C19;D14,19.0,2021,
DQN,7140218,Sư phạm Lịch sử,C00;C19;D14,28.5,2022,
DQN,7140218,Sư phạm Lịch sử,C00;C19;D14,25.75,2023,
DQN,7140218,Sư phạm Lịch sử,C00;C19;D14,27.45,2024,
DQN,7140219,Sư phạm Địa lý,A00;C00;D15,18.0,2019,
DQN,7140219,Sư phạm Địa lý,A00;C00;D15,18.5,2020,
DQN,7140219,Sư phạm Địa lý,A00;C00;D15,19.0,2021,
DQN,7140219,Sư phạm Địa lý,A00;C00;D15,28.5,2022,
DQN,7140219,Sư phạm Địa lý,A00;C00;D15,23.5,2023,
DQN,7140219,Sư phạm Địa lý,C00;C20;D15,27.3,2024,
DQN,7140231,Sư phạm Tiếng Anh,D01,18.0,2019,
DQN,7140231,Sư phạm Tiếng Anh,D01,18.5,2020,
DQN,7140231,Sư phạm Tiếng Anh,D01,24.0,2021,
DQN,7140231,Sư phạm Tiếng Anh,D01,22.25,2022,
DQN,7140231,Sư phạm Tiếng Anh,D01,24.75,2023,
DQN,7140231,Sư phạm Tiếng Anh,D01,25.92,2024,
DQN,7220201,Ngôn ngữ Anh,A01;D01,14.0,2019,
DQN,7220201,Ngôn ngữ Anh,D01;A01;D14;D15,15.0,2020,
DQN,7220201,Ngôn ngữ Anh,D01;A01;D14;D15,15.0,2021,
DQN,7220201,Ngôn ngữ Anh,D01;A01;D14;D15,16.0,2022,
DQN,7220201,Ngôn ngữ Anh,A01;D01;D14;D15,19.5,2023,
DQN,7220201,Ngôn ngữ Anh,A01;D01;D14;D15,22.0,2024,
DQN,7229030,Văn học,C00;C19;D14;D15,14.0,2019,
DQN,7229030,Văn học,C00;D14;D15;C19,15.0,2020,
DQN,7229030,Văn học,C00;D14;D15;C19,15.0,2021,
DQN,7229030,Văn học,C00;D14;D15;C19,15.0,2022,
DQN,7229030,Văn học,C00;C19;D14;D15,15.0,2023,
DQN,7229030,Văn học,C00;C19;D14;D15,23.5,2024,
DQN,7310101,Kinh tế,A00;A01;D01,14.0,2019,
DQN,7310101,Kinh tế,A00;A01;D01,15.0,2020,
DQN,7310101,Kinh tế,A00;A01;D01,15.0,2021,
DQN,7310101,Kinh tế,A00;A01;D01,17.5,2022,
DQN,7310101,Kinh tế,A00;A01;D01,18.5,2023,
DQN,7310101,Kinh tế,A00;A01;D01,18.0,2024,
DQN,7310205,Quản lý nhà nước,A00;C00;D01;D14,14.0,2019,
DQN,7310205,Quản lý nhà nước,C00;D01;D14;A00,15.0,2020,
DQN,7310205,Quản lý nhà nước,C00;D01;D14;A00,15.0,2021,
DQN,7310205,Quản lý nhà nước,C00;D01;C19;A00,18.0,2022,
DQN,7310205,Quản lý nhà nước,A00;C00;C19;D01,17.5,2023,
DQN,7310205,Quản lý nhà nước,A00;C00;C19;D01,23.15,2024,
DQN,7310403,Tâm lý học giáo dục,A00;C00;C19;D01,14.0,2019,
DQN,7310403,Tâm lý học giáo dục,A00;C00;D01;C19,15.0,2020,
DQN,7310403,Tâm lý học giáo dục,A00;C00;D01;C19,15.0,2021,
DQN,7310403,Tâm lý học giáo dục,A00;C00;D01;C19,15.0,2022,
DQN,7310403,Tâm lý học giáo dục,A00;C00;C19;D01,15.0,2023,
DQN,7310403,Tâm lý học giáo dục,A00;C00;C19;D01,23.0,2024,
DQN,7310608,Đông phương học,C00;C19;D14;D15,14.0,2019,
DQN,7310608,Đông phương học,C00;C19;D14;D15,15.0,2020,
DQN,7310608,Đông phương học,C00;C19;D14;D15,15.0,2021,
DQN,7310608,Đông phương học,C00;C19;D14;D15,16.0,2022,
DQN,7310608,Đông phương học,C00;C19;D14;D15,15.0,2023,
DQN,7310608,Đông phương học,C00;C19;D14;D15,15.0,2024,
DQN,7310630,Việt Nam học,C00;C19;D01;D15,14.0,2019,
DQN,7310630,Việt Nam học,C00;D01;D15;C19,15.0,2020,
DQN,7310630,Việt Nam học,C00;D01;D15;C19,15.0,2021,
DQN,7310630,Việt Nam học,C00;D01;D15;C19,18.0,2022,
DQN,7310630,Việt Nam học,C00;C19;D01;D15,15.0,2023,
DQN,7310630,Việt Nam học,C00;C19;D14;D15,18.0,2024,
DQN,7340101,Quản trị kinh doanh,A00;A01;D01,14.0,2019,
DQN,7340101,Quản trị kinh doanh,A00;A01;D01,15.0,2020,
DQN,7340101,Quản trị kinh doanh,A00;A01;D01,15.0,2021,
DQN,7340101,Quản trị kinh doanh,A00;A01;D01,17.0,2022,
DQN,7340101,Quản trị kinh doanh,A00;A01;D01,15.0,2023,
DQN,7340101,Quản trị kinh doanh,A00;A01;D01,17.0,2024,
DQN,7340201,Tài chính - Ngân hàng,A00;A01;D01,14.0,2019,
DQN,7340201,Tài chính - Ngân hàng,A00;A01;D01,15.0,2020,
DQN,7340201,Tài chính - Ngân hàng,A00;A01;D01,15.0,2021,
DQN,7340201,Tài chính - Ngân hàng,A00;A01;D01,17.0,2022,
DQN,7340201,Tài chính - Ngân hàng,A00;A01;D01,15.0,2023,
DQN,7340201,Tài chính - Ngân hàng,A00;A01;D01,20.25,2024,
DQN,7340301,Kế toán,A00;A01;D01,14.0,2019,
DQN,7340301,Kế toán,A00;A01;D01,15.0,2020,
DQN,7340301,Kế toán,A00;A01;D01,15.0,2021,
DQN,7340301,Kế toán,A00;A01;D01,16.0,2022,
DQN,7340301,Kế toán,A00;A01;D01,15.0,2023,
DQN,7340301,Kế toán,A00;A01;D01,17.75,2024,
DQN,7340302,Kiểm toán,A00;A01;D01,14.0,2019,
DQN,7340302,Kiểm toán,A00;A01;D01,15.0,2020,
DQN,7340302,Kiểm toán,A00;A01;D01,15.0,2021,
DQN,7340302,Kiểm toán,A00;A01;D01,15.0,2022,
DQN,7340302,Kiểm toán,A00;A01;D01,15.0,2023,
DQN,7340302,Kiểm toán,A00;A01;D01,18.75,2024,
DQN,7380101,Luật,A00;C00;C19;D01,14.0,2019,
DQN,7380101,Luật,C00;D01;A00;C19,15.0,2020,
DQN,7380101,Luật,C00;D01;A00;C19,15.0,2021,
DQN,7380101,Luật,C00;A00;C19,15.0,2022,
DQN,7380101,Luật,A00;C00;C19;D01,17.75,2023,
DQN,7380101,Luật,A00;C00;C19;D01,23.65,2024,
DQN,7460112,Toán ứng dụng,A00;A01;B00;D07,14.0,2019,
DQN,7460112,Toán ứng dụng,A00;A01;D07;B00,15.0,2020,
DQN,7460112,Toán ứng dụng,A00;A01;D07;D01,18.0,2021,
DQN,7460112,Toán ứng dụng,A00;A01;D07;D90,15.0,2022,
DQN,7460112,Toán ứng dụng,A00;A01;D07;D90,15.0,2023,
DQN,7460112,Toán ứng dụng,A00;A01;D07;D90,15.0,2024,
DQN,7480103,Kỹ thuật phần mềm,A00;A01,14.0,2019,
DQN,7480103,Kỹ thuật phần mềm,A00;A01,15.0,2020,
DQN,7480103,Kỹ thuật phần mềm,A00;A01,15.0,2021,
DQN,7480103,Kỹ thuật phần mềm,A00;A01;K01,15.0,2022,
DQN,7480103,Kỹ thuật phần mềm,A00;A01,15.0,2023,
DQN,7480103,Kỹ thuật phần mềm,A00;A01,15.0,2024,
DQN,7480201,Công nghệ thông tin,A00;A01;D01,14.0,2019,
DQN,7480201,Công nghệ thông tin,A00;A01;D01,15.0,2020,
DQN,7480201,Công nghệ thông tin,A00;A01;D01,15.0,2021,
DQN,7480201,Công nghệ thông tin,A00;A01;D01;K01,18.0,2022,
DQN,7480201,Công nghệ thông tin,A00;A01;D01,15.0,2023,
DQN,7480201,Công nghệ thông tin,A00;A01;D01,16.5,2024,
DQN,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,14.0,2019,
DQN,7510401,Công nghệ kỹ thuật hóa học,A00;C02;B00;D07,15.0,2020,
DQN,7510401,Công nghệ kỹ thuật hóa học,A00;C02;B00;D07,15.0,2021,
DQN,7510401,Công nghệ kỹ thuật hóa học,A00;C02;B00;D07,15.0,2022,
DQN,7510401,Công nghệ kỹ thuật hóa học,A00;B00;C02;D07,15.0,2023,
DQN,7510401,Công nghệ kỹ thuật hóa học,A00;B00;C02;D07,15.0,2024,
DQN,7520201,Kỹ thuật điện,A00;A01;D07,14.0,2019,
DQN,7520201,Kỹ thuật điện,A00;A01;A02;D07,15.0,2020,
DQN,7520201,Kỹ thuật điện,A00;A01;A02;D07,15.0,2021,
DQN,7520201,Kỹ thuật điện,A00;A01;K01,15.0,2022,
DQN,7520201,Kỹ thuật điện,A00;A01;D07,15.0,2023,
DQN,7520201,Kỹ thuật điện,A00;A01;D07,16.0,2024,
DQN,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D07,14.0,2019,
DQN,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;A02;D07,15.0,2020,
DQN,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;A02;D07,15.0,2021,
DQN,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;K01,15.0,2022,
DQN,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D07,15.0,2023,
DQN,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D07,15.0,2024,
DQN,7580201,Kỹ thuật xây dựng,A00;A01;D07,14.0,2019,
DQN,7580201,Kỹ thuật xây dựng,A00;A01;A02;D07,15.0,2020,
DQN,7580201,Kỹ thuật xây dựng,A00;A01;A02;D07,15.0,2021,
DQN,7580201,Kỹ thuật xây dựng,A00;A01;K01;D07,15.0,2022,
DQN,7580201,Kỹ thuật xây dựng,A00;A01;D07,15.0,2023,
DQN,7580201,Kỹ thuật xây dựng,A00;A01;D07,15.0,2024,
DQN,7620109,Nông học,A02;B00;D08,14.0,2019,
DQN,7620109,Nông học,B00;D08;A02;B03,15.0,2020,
DQN,7620109,Nông học,B00;D08;A02;B03,15.0,2021,
DQN,7620109,Nông học,B00;D08;C08;B03,15.0,2022,
DQN,7620109,Nông học,B00;B03;B04;C08,15.0,2023,
DQN,7620109,Nông học,B00;B03;B04;C08,15.0,2024,
DQN,7760101,Công tác xã hội,C00;D01;D14,14.0,2019,
DQN,7760101,Công tác xã hội,C00;D01;D14,15.0,2020,
DQN,7760101,Công tác xã hội,C00;D01;D14,15.0,2021,
DQN,7760101,Công tác xã hội,C00;D01;D14,15.0,2022,
DQN,7760101,Công tác xã hội,C00;D01;D14,15.0,2023,
DQN,7760101,Công tác xã hội,C00;D01;D14,20.25,2024,
DQN,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D14,14.0,2019,
DQN,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D14,15.0,2020,
DQN,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D14,15.0,2021,
DQN,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D14,17.0,2022,
DQN,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D14,17.75,2023,
DQN,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;DI4,19.85,2024,
DQN,7810201,Quản trị khách sạn,A00;A01;D01,14.0,2019,
DQN,7810201,Quản trị khách sạn,A00;A01;D01,15.0,2020,
DQN,7810201,Quản trị khách sạn,A00;A01;D01,15.0,2021,
DQN,7810201,Quản trị khách sạn,A00;A01;D01,17.0,2022,
DQN,7810201,Quản trị khách sạn,A00;A01;D01,15.0,2023,
DQN,7810201,Quản trị khách sạn,A00;A01;D01,18.35,2024,
DQN,7850101,Quản lý tài nguyên và môi trường,A00;B00;C04;D01,14.0,2019,
DQN,7850101,Quản lý tài nguyên và môi trường,A00;B00;D07;C04,15.0,2020,
DQN,7850101,Quản lý tài nguyên và môi trường,A00;B00;D01;C04,15.0,2021,
DQN,7850101,Quản lý tài nguyên và môi trường,A00;B00;D01;C04,15.0,2022,
DQN,7850101,Quản lý tài nguyên và môi trường,A00;B00;C04;D01,15.0,2023,
DQN,7850101,Quản lý tài nguyên và môi trường,A00;B00;C04;D01,15.0,2024,
DQN,7850103,Quản lý đất đai,A00;B00;C04;D01,14.0,2019,
DQN,7850103,Quản lý đất đai,A00;B08;D07;C04,15.0,2020,
DQN,7850103,Quản lý đất đai,A00;B00;D01;C04,15.0,2021,
DQN,7850103,Quản lý đất đai,A00;B00;D01;C04,18.0,2022,
DQN,7850103,Quản lý đất đai,A00;B00;C04;D01,15.0,2023,
DQN,7850103,Quản lý đất đai,A00;B00;C04;D01,15.0,2024,
DQU,7140201,Giáo dục Mầm non,M01;M02;M03,18.0,2019,"Học lực lớp 12 
xếp loại giỏi"
DQU,7140201,Giáo dục Mầm non,M01;M01;M02;M03,18.5,2020,
DQU,7140201,Giáo dục Mầm non,M01;M01;M02;M03,19.0,2021,
DQU,7140201,Giáo dục Mầm non,M01;M01;M02;M03,19.0,2022,
DQU,7140201,Giáo dục Mầm non,M00;M01;M02;M03,21.5,2023,
DQU,7140201,Giáo dục Mầm non,M00;M01;M02;M03,24.26,2024,
DQU,7140202,Giáo dục Tiểu học,C00;D01,18.0,2019,"Học lực lớp 12 
xếp loại giỏi"
DQU,7140202,Giáo dục Tiểu học,A00;C14;C00;D01,18.5,2020,
DQU,7140202,Giáo dục Tiểu học,A00;C14;C00;D01,21.25,2021,
DQU,7140202,Giáo dục Tiểu học,A00;C00;C14;D01,23.25,2022,
DQU,7140202,Giáo dục Tiểu học,A00;C00;C14;D01,24.5,2023,
DQU,7140202,Giáo dục Tiểu học,A00;C00;C14;D01,25.8,2024,
DQU,7140209,Sư phạm Toán học,A01;A10;D01,18.0,2019,"Học lực lớp 12 
xếp loại giỏi"
DQU,7140209,Sư phạm Toán học,A00;A01;A10;D01,18.5,2020,
DQU,7140209,Sư phạm Toán học,A00;A01;A10;D01,19.0,2021,
DQU,7140209,Sư phạm Toán học,A00;A01;C14;D01,19.0,2022,
DQU,7140209,Sư phạm Toán học,A00;A01;C14;D01,23.5,2023,
DQU,7140209,Sư phạm Toán học,A00;A01;C14;D01,24.25,2024,
DQU,7140211,Sư phạm Vật lý,A01;A02;A10,18.0,2019,"Học lực lớp 12 
xếp loại giỏi"
DQU,7140211,Sư phạm Vật lý,A00;A01;A02;A10,18.5,2020,
DQU,7140211,Sư phạm Vật lý,A00;A01;A02;A10,19.0,2021,
DQU,7140211,Sư phạm Vật lý,A00;A01;A02;D11,19.0,2022,
DQU,7140211,Sư phạm Vật lý,A00;A01;A02;D11,19.0,2023,
DQU,7140211,Sư phạm Vật lý,A00;A01;A02;D11,23.5,2024,
DQU,7140213,Sư phạm Sinh học,B00;B02;B04,18.0,2019,"Học lực lớp 12 
xếp loại giỏi"
DQU,7140213,Sư phạm Sinh học,A02;B00;B02;B04,18.5,2020,
DQU,7140213,Sư phạm Sinh học,A02;B00;B02;B04,19.0,2021,
DQU,7140213,Sư phạm Sinh học,A02;B00;D08;D13,19.0,2022,
DQU,7140213,Sư phạm Sinh học,A02;B00;D08;D13,19.0,2023,
DQU,7140213,Sư phạm Sinh học,A02;B00;D08;D13,21.75,2024,
DQU,7140217,Sư phạm Ngữ văn,C19;C20;D14,18.0,2019,"Học lực lớp 12 
xếp loại giỏi"
DQU,7140217,Sư phạm Ngữ văn,C00;C19;C20;D14,18.5,2020,
DQU,7140217,Sư phạm Ngữ văn,C00;C19;C20;D14,19.0,2021,
DQU,7140217,Sư phạm Ngữ văn,C00;C19;C20;D14,19.0,2022,
DQU,7140217,Sư phạm Ngữ văn,C00;C19;C20;D14,23.75,2023,
DQU,7140217,Sư phạm Ngữ văn,C00;C19;C20;D14,25.74,2024,
DQU,7220201,Ngôn ngữ Anh,D01;D11;D12,13.0,2019,15 (học bạ)
DQU,7220201,Ngôn ngữ Anh,D01;A01;D11;D66,13.0,2020,
DQU,7220201,Ngôn ngữ Anh,D01;A01;D11;D66,14.0,2021,
DQU,7220201,Ngôn ngữ Anh,D01;A01;D11;D66,13.0,2022,
DQU,7220201,Ngôn ngữ Anh,A01;D01;D11;D66,14.0,2023,
DQU,7220201,Ngôn ngữ Anh,A01;D01;D11;D66,14.0,2024,
DQU,7229010,Lịch sử,C00;C19;D14,13.0,2019,15 (học bạ)
DQU,7229010,Lịch sử,A08;C00;C19;D14,13.0,2020,
DQU,7229010,Lịch sử,A08;C00;C19;D14,15.0,2021,
DQU,7229010,Lịch sử,A08;C00;C19;D14,13.0,2022,
DQU,7229010,Lịch sử,A08;C00;C19;D14,14.0,2023,
DQU,7229010,Lịch sử,A08;C00;C19;D14,23.0,2024,
DQU,7310630,Việt Nam học,C00;C20;D01,13.0,2019,15 (học bạ)
DQU,7310630,Việt Nam học,A09;C00;C20;D01,13.0,2020,
DQU,7310630,Việt Nam học,A09;C00;C20;D01,14.0,2021,
DQU,7310630,Việt Nam học,A09;C00;C20;D01,13.0,2022,
DQU,7310630,Việt Nam học,A09;C00;C20;D01,14.0,2023,
DQU,7310630,Việt Nam học,A09;C00;C20;D01,14.0,2024,
DQU,7480201,Công nghệ thông tin,A01;A10;D01,13.0,2019,15 (học bạ)
DQU,7480201,Công nghệ thông tin,A00;A01;A10;D01,13.0,2020,
DQU,7480201,Công nghệ thông tin,A00;A01;A10;D01,12.5,2021,
DQU,7480201,Công nghệ thông tin,A00;A01;C14;D01,13.0,2022,
DQU,7480201,Công nghệ thông tin,A00;A01;C14;D01,14.0,2023,
DQU,7480201,Công nghệ thông tin,A00;A01;C14;D01,14.0,2024,
DQU,7620112,Bảo vệ thực vật,B00;B02;B04,13.0,2019,15 (học bạ)
DQU,7620112,Bảo vệ thực vật,A02;B00;B02;B04,13.0,2020,
DQU,7620112,Bảo vệ thực vật,A02;B00;B02;B04,14.0,2021,
DQU,7620112,Bảo vệ thực vật,A02;B00;D08;D13,13.0,2022,
DQU,7620112,Bảo vệ thực vật,A02;B00;D08;D13,14.0,2023,
DQU,7620112,Bảo vệ thực vật,A02;B00;D08;D13,14.0,2024,
DSG,7210402,Thiết kế công nghiệp,A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83;H06,14.0,2019,
DSG,7210402,Thiết kế công nghiệp,D01;A00;A01;H06,15.0,2020,
DSG,7210402,Thiết kế công nghiệp,D01;D02;D03;D04;D05;D06;A01;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83;D72;D73;D74;D75;D76;D77,15.0,2021,
