MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
25,2019,A00,8_24,4194,15.00
25,2019,A00,8_24,4193,15.05
25,2019,A00,8_24,4189,15.10
25,2019,A00,8_24,4186,15.15
25,2019,A00,8_24,4185,15.20
25,2019,A00,8_24,4185,15.25
25,2019,A00,8_24,4184,15.30
25,2019,A00,8_24,4183,15.35
25,2019,A00,8_24,4181,15.40
25,2019,A00,8_24,4179,15.45
25,2019,A00,8_24,4175,15.50
25,2019,A00,8_24,4173,15.55
25,2019,A00,8_24,4170,15.60
25,2019,A00,8_24,4170,15.65
25,2019,A00,8_24,4168,15.70
25,2019,A00,8_24,4168,15.75
25,2019,A00,8_24,4168,15.80
25,2019,A00,8_24,4168,15.85
25,2019,A00,8_24,4168,15.90
25,2019,A00,8_24,4164,15.95
25,2019,A00,8_24,4161,16.00
25,2019,A00,8_24,4160,16.05
25,2019,A00,8_24,4159,16.10
25,2019,A00,8_24,4156,16.15
25,2019,A00,8_24,4150,16.20
25,2019,A00,8_24,4149,16.25
25,2019,A00,8_24,4144,16.30
25,2019,A00,8_24,4139,16.35
25,2019,A00,8_24,4134,16.40
25,2019,A00,8_24,4131,16.45
25,2019,A00,8_24,4126,16.50
25,2019,A00,8_24,4122,16.55
25,2019,A00,8_24,4114,16.60
25,2019,A00,8_24,4107,16.65
25,2019,A00,8_24,4102,16.70
25,2019,A00,8_24,4097,16.75
25,2019,A00,8_24,4093,16.80
25,2019,A00,8_24,4086,16.85
25,2019,A00,8_24,4080,16.90
25,2019,A00,8_24,4076,16.95
25,2019,A00,8_24,4074,17.00
25,2019,A00,8_24,4066,17.05
25,2019,A00,8_24,4059,17.10
25,2019,A00,8_24,4051,17.15
25,2019,A00,8_24,4046,17.20
25,2019,A00,8_24,4041,17.25
25,2019,A00,8_24,4034,17.30
25,2019,A00,8_24,4028,17.35
25,2019,A00,8_24,4020,17.40
25,2019,A00,8_24,4011,17.45
25,2019,A00,8_24,4003,17.50
25,2019,A00,8_24,3998,17.55
25,2019,A00,8_24,3985,17.60
25,2019,A00,8_24,3971,17.65
25,2019,A00,8_24,3963,17.70
25,2019,A00,8_24,3954,17.75
25,2019,A00,8_24,3945,17.80
25,2019,A00,8_24,3926,17.85
25,2019,A00,8_24,3919,17.90
25,2019,A00,8_24,3906,17.95
25,2019,A00,8_24,3891,18.00
25,2019,A00,8_24,3880,18.05
25,2019,A00,8_24,3866,18.10
25,2019,A00,8_24,3853,18.15
25,2019,A00,8_24,3843,18.20
25,2019,A00,8_24,3833,18.25
25,2019,A00,8_24,3821,18.30
25,2019,A00,8_24,3811,18.35
25,2019,A00,8_24,3797,18.40
25,2019,A00,8_24,3781,18.45
25,2019,A00,8_24,3766,18.50
25,2019,A00,8_24,3747,18.55
25,2019,A00,8_24,3731,18.60
25,2019,A00,8_24,3716,18.65
25,2019,A00,8_24,3704,18.70
25,2019,A00,8_24,3691,18.75
25,2019,A00,8_24,3676,18.80
25,2019,A00,8_24,3654,18.85
25,2019,A00,8_24,3630,18.90
25,2019,A00,8_24,3609,18.95
25,2019,A00,8_24,3591,19.00
25,2019,A00,8_24,3561,19.05
25,2019,A00,8_24,3543,19.10
25,2019,A00,8_24,3533,19.15
25,2019,A00,8_24,3511,19.20
25,2019,A00,8_24,3488,19.25
25,2019,A00,8_24,3467,19.30
25,2019,A00,8_24,3432,19.35
25,2019,A00,8_24,3404,19.40
25,2019,A00,8_24,3371,19.45
25,2019,A00,8_24,3342,19.50
25,2019,A00,8_24,3329,19.55
25,2019,A00,8_24,3302,19.60
25,2019,A00,8_24,3277,19.65
25,2019,A00,8_24,3259,19.70
25,2019,A00,8_24,3223,19.75
25,2019,A00,8_24,3193,19.80
25,2019,A00,8_24,3161,19.85
25,2019,A00,8_24,3125,19.90
25,2019,A00,8_24,3086,19.95
25,2019,A00,8_24,3051,20.00
25,2019,A00,8_24,3020,20.05
25,2019,A00,8_24,2979,20.10
25,2019,A00,8_24,2958,20.15
25,2019,A00,8_24,2928,20.20
25,2019,A00,8_24,2897,20.25
25,2019,A00,8_24,2873,20.30
25,2019,A00,8_24,2845,20.35
25,2019,A00,8_24,2803,20.40
25,2019,A00,8_24,2768,20.45
25,2019,A00,8_24,2733,20.50
25,2019,A00,8_24,2697,20.55
25,2019,A00,8_24,2650,20.60
25,2019,A00,8_24,2621,20.65
25,2019,A00,8_24,2575,20.70
25,2019,A00,8_24,2537,20.75
25,2019,A00,8_24,2499,20.80
25,2019,A00,8_24,2461,20.85
25,2019,A00,8_24,2426,20.90
25,2019,A00,8_24,2388,20.95
25,2019,A00,8_24,2357,21.00
25,2019,A00,8_24,2318,21.05
25,2019,A00,8_24,2290,21.10
25,2019,A00,8_24,2256,21.15
25,2019,A00,8_24,2225,21.20
25,2019,A00,8_24,2187,21.25
25,2019,A00,8_24,2144,21.30
25,2019,A00,8_24,2108,21.35
25,2019,A00,8_24,2069,21.40
25,2019,A00,8_24,2030,21.45
25,2019,A00,8_24,2007,21.50
25,2019,A00,8_24,1971,21.55
25,2019,A00,8_24,1931,21.60
25,2019,A00,8_24,1893,21.65
25,2019,A00,8_24,1863,21.70
25,2019,A00,8_24,1822,21.75
25,2019,A00,8_24,1771,21.80
25,2019,A00,8_24,1733,21.85
25,2019,A00,8_24,1697,21.90
25,2019,A00,8_24,1656,21.95
25,2019,A00,8_24,1624,22.00
25,2019,A00,8_24,1585,22.05
25,2019,A00,8_24,1553,22.10
25,2019,A00,8_24,1520,22.15
25,2019,A00,8_24,1481,22.20
25,2019,A00,8_24,1445,22.25
25,2019,A00,8_24,1406,22.30
25,2019,A00,8_24,1369,22.35
25,2019,A00,8_24,1341,22.40
25,2019,A00,8_24,1309,22.45
25,2019,A00,8_24,1269,22.50
25,2019,A00,8_24,1242,22.55
25,2019,A00,8_24,1209,22.60
25,2019,A00,8_24,1170,22.65
25,2019,A00,8_24,1139,22.70
25,2019,A00,8_24,1103,22.75
25,2019,A00,8_24,1076,22.80
25,2019,A00,8_24,1046,22.85
25,2019,A00,8_24,1024,22.90
25,2019,A00,8_24,1000,22.95
25,2019,A00,8_24,958,23.00
25,2019,A00,8_24,930,23.05
25,2019,A00,8_24,903,23.10
25,2019,A00,8_24,878,23.15
25,2019,A00,8_24,840,23.20
25,2019,A00,8_24,812,23.25
25,2019,A00,8_24,791,23.30
25,2019,A00,8_24,753,23.35
25,2019,A00,8_24,730,23.40
25,2019,A00,8_24,701,23.45
25,2019,A00,8_24,670,23.50
25,2019,A00,8_24,654,23.55
25,2019,A00,8_24,636,23.60
25,2019,A00,8_24,609,23.65
25,2019,A00,8_24,585,23.70
25,2019,A00,8_24,564,23.75
25,2019,A00,8_24,545,23.80
25,2019,A00,8_24,510,23.85
25,2019,A00,8_24,492,23.90
25,2019,A00,8_24,473,23.95
25,2019,A00,8_24,460,24.00
25,2019,A00,8_24,447,24.05
25,2019,A00,8_24,424,24.10
25,2019,A00,8_24,404,24.15
25,2019,A00,8_24,383,24.20
25,2019,A00,8_24,375,24.25
25,2019,A00,8_24,357,24.30
25,2019,A00,8_24,337,24.35
25,2019,A00,8_24,322,24.40
25,2019,A00,8_24,314,24.45
25,2019,A00,8_24,303,24.50
25,2019,A00,8_24,292,24.55
25,2019,A00,8_24,275,24.60
25,2019,A00,8_24,260,24.65
25,2019,A00,8_24,247,24.70
25,2019,A00,8_24,239,24.75
25,2019,A00,8_24,223,24.80
25,2019,A00,8_24,217,24.85
25,2019,A00,8_24,207,24.90
25,2019,A00,8_24,192,24.95
25,2019,A00,8_24,182,25.00
25,2019,A00,8_24,165,25.05
25,2019,A00,8_24,158,25.10
25,2019,A00,8_24,152,25.15
25,2019,A00,8_24,147,25.20
25,2019,A00,8_24,136,25.25
25,2019,A00,8_24,124,25.30
25,2019,A00,8_24,121,25.35
