MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
46,2019,A00,8_6,1384,15.00
46,2019,A00,8_6,1383,15.05
46,2019,A00,8_6,1379,15.10
46,2019,A00,8_6,1377,15.15
46,2019,A00,8_6,1373,15.20
46,2019,A00,8_6,1371,15.25
46,2019,A00,8_6,1363,15.30
46,2019,A00,8_6,1362,15.35
46,2019,A00,8_6,1359,15.40
46,2019,A00,8_6,1356,15.45
46,2019,A00,8_6,1351,15.50
46,2019,A00,8_6,1348,15.55
46,2019,A00,8_6,1344,15.60
46,2019,A00,8_6,1340,15.65
46,2019,A00,8_6,1336,15.70
46,2019,A00,8_6,1333,15.75
46,2019,A00,8_6,1332,15.80
46,2019,A00,8_6,1329,15.85
46,2019,A00,8_6,1327,15.90
46,2019,A00,8_6,1326,15.95
46,2019,A00,8_6,1319,16.00
46,2019,A00,8_6,1313,16.05
46,2019,A00,8_6,1307,16.10
46,2019,A00,8_6,1305,16.15
46,2019,A00,8_6,1303,16.20
46,2019,A00,8_6,1298,16.25
46,2019,A00,8_6,1296,16.30
46,2019,A00,8_6,1291,16.35
46,2019,A00,8_6,1284,16.40
46,2019,A00,8_6,1277,16.45
46,2019,A00,8_6,1273,16.50
46,2019,A00,8_6,1272,16.55
46,2019,A00,8_6,1268,16.60
46,2019,A00,8_6,1263,16.65
46,2019,A00,8_6,1254,16.70
46,2019,A00,8_6,1247,16.75
46,2019,A00,8_6,1245,16.80
46,2019,A00,8_6,1239,16.85
46,2019,A00,8_6,1232,16.90
46,2019,A00,8_6,1228,16.95
46,2019,A00,8_6,1220,17.00
46,2019,A00,8_6,1213,17.05
46,2019,A00,8_6,1206,17.10
46,2019,A00,8_6,1200,17.15
46,2019,A00,8_6,1191,17.20
46,2019,A00,8_6,1185,17.25
46,2019,A00,8_6,1177,17.30
46,2019,A00,8_6,1171,17.35
46,2019,A00,8_6,1158,17.40
46,2019,A00,8_6,1148,17.45
46,2019,A00,8_6,1143,17.50
46,2019,A00,8_6,1135,17.55
46,2019,A00,8_6,1123,17.60
46,2019,A00,8_6,1114,17.65
46,2019,A00,8_6,1109,17.70
46,2019,A00,8_6,1097,17.75
46,2019,A00,8_6,1089,17.80
46,2019,A00,8_6,1082,17.85
46,2019,A00,8_6,1077,17.90
46,2019,A00,8_6,1070,17.95
46,2019,A00,8_6,1058,18.00
46,2019,A00,8_6,1051,18.05
46,2019,A00,8_6,1040,18.10
46,2019,A00,8_6,1028,18.15
46,2019,A00,8_6,1022,18.20
46,2019,A00,8_6,1009,18.25
46,2019,A00,8_6,996,18.30
46,2019,A00,8_6,986,18.35
46,2019,A00,8_6,976,18.40
46,2019,A00,8_6,962,18.45
46,2019,A00,8_6,954,18.50
46,2019,A00,8_6,940,18.55
46,2019,A00,8_6,931,18.60
46,2019,A00,8_6,919,18.65
46,2019,A00,8_6,911,18.70
46,2019,A00,8_6,904,18.75
46,2019,A00,8_6,895,18.80
46,2019,A00,8_6,885,18.85
46,2019,A00,8_6,872,18.90
46,2019,A00,8_6,863,18.95
46,2019,A00,8_6,850,19.00
46,2019,A00,8_6,837,19.05
46,2019,A00,8_6,830,19.10
46,2019,A00,8_6,816,19.15
46,2019,A00,8_6,801,19.20
46,2019,A00,8_6,785,19.25
46,2019,A00,8_6,767,19.30
46,2019,A00,8_6,762,19.35
46,2019,A00,8_6,748,19.40
46,2019,A00,8_6,736,19.45
46,2019,A00,8_6,719,19.50
46,2019,A00,8_6,706,19.55
46,2019,A00,8_6,695,19.60
46,2019,A00,8_6,685,19.65
46,2019,A00,8_6,669,19.70
46,2019,A00,8_6,661,19.75
46,2019,A00,8_6,649,19.80
46,2019,A00,8_6,643,19.85
46,2019,A00,8_6,630,19.90
46,2019,A00,8_6,618,19.95
46,2019,A00,8_6,605,20.00
46,2019,A00,8_6,590,20.05
46,2019,A00,8_6,577,20.10
46,2019,A00,8_6,565,20.15
46,2019,A00,8_6,558,20.20
46,2019,A00,8_6,549,20.25
46,2019,A00,8_6,536,20.30
46,2019,A00,8_6,521,20.35
46,2019,A00,8_6,513,20.40
46,2019,A00,8_6,503,20.45
46,2019,A00,8_6,495,20.50
46,2019,A00,8_6,486,20.55
46,2019,A00,8_6,481,20.60
46,2019,A00,8_6,469,20.65
46,2019,A00,8_6,463,20.70
