MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
01,2019,A00,7_26,8941,15.00
01,2019,A00,7_26,8937,15.05
01,2019,A00,7_26,8930,15.10
01,2019,A00,7_26,8921,15.15
01,2019,A00,7_26,8916,15.20
01,2019,A00,7_26,8914,15.25
01,2019,A00,7_26,8909,15.30
01,2019,A00,7_26,8905,15.35
01,2019,A00,7_26,8894,15.40
01,2019,A00,7_26,8890,15.45
01,2019,A00,7_26,8879,15.50
01,2019,A00,7_26,8871,15.55
01,2019,A00,7_26,8862,15.60
01,2019,A00,7_26,8854,15.65
01,2019,A00,7_26,8842,15.70
01,2019,A00,7_26,8833,15.75
01,2019,A00,7_26,8829,15.80
01,2019,A00,7_26,8823,15.85
01,2019,A00,7_26,8814,15.90
01,2019,A00,7_26,8806,15.95
01,2019,A00,7_26,8792,16.00
01,2019,A00,7_26,8782,16.05
01,2019,A00,7_26,8775,16.10
01,2019,A00,7_26,8769,16.15
01,2019,A00,7_26,8758,16.20
01,2019,A00,7_26,8749,16.25
01,2019,A00,7_26,8735,16.30
01,2019,A00,7_26,8718,16.35
01,2019,A00,7_26,8702,16.40
01,2019,A00,7_26,8688,16.45
01,2019,A00,7_26,8681,16.50
01,2019,A00,7_26,8667,16.55
01,2019,A00,7_26,8651,16.60
01,2019,A00,7_26,8640,16.65
01,2019,A00,7_26,8630,16.70
01,2019,A00,7_26,8611,16.75
01,2019,A00,7_26,8598,16.80
01,2019,A00,7_26,8583,16.85
01,2019,A00,7_26,8567,16.90
01,2019,A00,7_26,8546,16.95
01,2019,A00,7_26,8531,17.00
01,2019,A00,7_26,8503,17.05
01,2019,A00,7_26,8485,17.10
01,2019,A00,7_26,8464,17.15
01,2019,A00,7_26,8442,17.20
01,2019,A00,7_26,8423,17.25
01,2019,A00,7_26,8398,17.30
01,2019,A00,7_26,8377,17.35
01,2019,A00,7_26,8354,17.40
01,2019,A00,7_26,8330,17.45
01,2019,A00,7_26,8306,17.50
01,2019,A00,7_26,8276,17.55
01,2019,A00,7_26,8251,17.60
01,2019,A00,7_26,8225,17.65
01,2019,A00,7_26,8196,17.70
01,2019,A00,7_26,8169,17.75
01,2019,A00,7_26,8144,17.80
01,2019,A00,7_26,8116,17.85
01,2019,A00,7_26,8091,17.90
01,2019,A00,7_26,8057,17.95
01,2019,A00,7_26,8030,18.00
01,2019,A00,7_26,7997,18.05
01,2019,A00,7_26,7959,18.10
01,2019,A00,7_26,7926,18.15
01,2019,A00,7_26,7898,18.20
01,2019,A00,7_26,7864,18.25
01,2019,A00,7_26,7832,18.30
01,2019,A00,7_26,7791,18.35
01,2019,A00,7_26,7757,18.40
01,2019,A00,7_26,7719,18.45
01,2019,A00,7_26,7683,18.50
01,2019,A00,7_26,7646,18.55
01,2019,A00,7_26,7607,18.60
01,2019,A00,7_26,7551,18.65
01,2019,A00,7_26,7517,18.70
01,2019,A00,7_26,7477,18.75
01,2019,A00,7_26,7435,18.80
01,2019,A00,7_26,7388,18.85
01,2019,A00,7_26,7359,18.90
01,2019,A00,7_26,7317,18.95
01,2019,A00,7_26,7264,19.00
01,2019,A00,7_26,7223,19.05
01,2019,A00,7_26,7179,19.10
01,2019,A00,7_26,7139,19.15
01,2019,A00,7_26,7088,19.20
01,2019,A00,7_26,7039,19.25
01,2019,A00,7_26,6978,19.30
01,2019,A00,7_26,6922,19.35
01,2019,A00,7_26,6866,19.40
01,2019,A00,7_26,6814,19.45
01,2019,A00,7_26,6764,19.50
01,2019,A00,7_26,6720,19.55
01,2019,A00,7_26,6672,19.60
01,2019,A00,7_26,6628,19.65
01,2019,A00,7_26,6576,19.70
01,2019,A00,7_26,6530,19.75
01,2019,A00,7_26,6485,19.80
01,2019,A00,7_26,6436,19.85
01,2019,A00,7_26,6361,19.90
01,2019,A00,7_26,6299,19.95
01,2019,A00,7_26,6231,20.00
01,2019,A00,7_26,6170,20.05
01,2019,A00,7_26,6116,20.10
01,2019,A00,7_26,6050,20.15
01,2019,A00,7_26,5989,20.20
01,2019,A00,7_26,5931,20.25
01,2019,A00,7_26,5888,20.30
01,2019,A00,7_26,5827,20.35
01,2019,A00,7_26,5769,20.40
01,2019,A00,7_26,5700,20.45
01,2019,A00,7_26,5652,20.50
01,2019,A00,7_26,5585,20.55
01,2019,A00,7_26,5511,20.60
01,2019,A00,7_26,5441,20.65
01,2019,A00,7_26,5386,20.70
01,2019,A00,7_26,5324,20.75
01,2019,A00,7_26,5251,20.80
01,2019,A00,7_26,5197,20.85
01,2019,A00,7_26,5131,20.90
01,2019,A00,7_26,5068,20.95
01,2019,A00,7_26,4997,21.00
01,2019,A00,7_26,4920,21.05
01,2019,A00,7_26,4853,21.10
01,2019,A00,7_26,4777,21.15
01,2019,A00,7_26,4708,21.20
01,2019,A00,7_26,4629,21.25
01,2019,A00,7_26,4553,21.30
01,2019,A00,7_26,4480,21.35
01,2019,A00,7_26,4413,21.40
01,2019,A00,7_26,4352,21.45
01,2019,A00,7_26,4294,21.50
01,2019,A00,7_26,4219,21.55
01,2019,A00,7_26,4153,21.60
01,2019,A00,7_26,4085,21.65
01,2019,A00,7_26,4012,21.70
01,2019,A00,7_26,3937,21.75
01,2019,A00,7_26,3870,21.80
01,2019,A00,7_26,3813,21.85
01,2019,A00,7_26,3740,21.90
01,2019,A00,7_26,3660,21.95
01,2019,A00,7_26,3591,22.00
01,2019,A00,7_26,3516,22.05
01,2019,A00,7_26,3448,22.10
01,2019,A00,7_26,3387,22.15
01,2019,A00,7_26,3311,22.20
01,2019,A00,7_26,3255,22.25
01,2019,A00,7_26,3180,22.30
01,2019,A00,7_26,3109,22.35
01,2019,A00,7_26,3047,22.40
01,2019,A00,7_26,2980,22.45
01,2019,A00,7_26,2913,22.50
01,2019,A00,7_26,2853,22.55
01,2019,A00,7_26,2792,22.60
01,2019,A00,7_26,2737,22.65
01,2019,A00,7_26,2665,22.70
01,2019,A00,7_26,2604,22.75
01,2019,A00,7_26,2543,22.80
01,2019,A00,7_26,2494,22.85
01,2019,A00,7_26,2429,22.90
01,2019,A00,7_26,2370,22.95
01,2019,A00,7_26,2314,23.00
01,2019,A00,7_26,2248,23.05
01,2019,A00,7_26,2195,23.10
01,2019,A00,7_26,2132,23.15
01,2019,A00,7_26,2095,23.20
01,2019,A00,7_26,2042,23.25
01,2019,A00,7_26,1983,23.30
01,2019,A00,7_26,1916,23.35
01,2019,A00,7_26,1866,23.40
01,2019,A00,7_26,1805,23.45
01,2019,A00,7_26,1747,23.50
01,2019,A00,7_26,1706,23.55
01,2019,A00,7_26,1661,23.60
01,2019,A00,7_26,1603,23.65
01,2019,A00,7_26,1569,23.70
01,2019,A00,7_26,1535,23.75
01,2019,A00,7_26,1493,23.80
01,2019,A00,7_26,1454,23.85
01,2019,A00,7_26,1413,23.90
01,2019,A00,7_26,1366,23.95
01,2019,A00,7_26,1329,24.00
01,2019,A00,7_26,1299,24.05
01,2019,A00,7_26,1262,24.10
01,2019,A00,7_26,1227,24.15
01,2019,A00,7_26,1189,24.20
01,2019,A00,7_26,1141,24.25
01,2019,A00,7_26,1095,24.30
01,2019,A00,7_26,1052,24.35
01,2019,A00,7_26,1015,24.40
01,2019,A00,7_26,984,24.45
01,2019,A00,7_26,945,24.50
01,2019,A00,7_26,901,24.55
01,2019,A00,7_26,868,24.60
01,2019,A00,7_26,839,24.65
01,2019,A00,7_26,805,24.70
01,2019,A00,7_26,767,24.75
01,2019,A00,7_26,741,24.80
01,2019,A00,7_26,718,24.85
01,2019,A00,7_26,683,24.90
01,2019,A00,7_26,662,24.95
01,2019,A00,7_26,629,25.00
01,2019,A00,7_26,596,25.05
01,2019,A00,7_26,575,25.10
01,2019,A00,7_26,558,25.15
01,2019,A00,7_26,526,25.20
01,2019,A00,7_26,495,25.25
01,2019,A00,7_26,468,25.30
