MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
60,2019,A00,7_2,501,15.00
60,2019,A00,7_2,500,15.05
60,2019,A00,7_2,500,15.10
60,2019,A00,7_2,500,15.15
60,2019,A00,7_2,500,15.20
60,2019,A00,7_2,500,15.25
60,2019,A00,7_2,500,15.30
60,2019,A00,7_2,499,15.35
60,2019,A00,7_2,498,15.40
60,2019,A00,7_2,497,15.45
60,2019,A00,7_2,494,15.50
60,2019,A00,7_2,494,15.55
60,2019,A00,7_2,494,15.60
60,2019,A00,7_2,494,15.65
60,2019,A00,7_2,494,15.70
60,2019,A00,7_2,494,15.75
60,2019,A00,7_2,492,15.80
60,2019,A00,7_2,492,15.85
60,2019,A00,7_2,491,15.90
60,2019,A00,7_2,491,15.95
60,2019,A00,7_2,489,16.00
60,2019,A00,7_2,489,16.05
60,2019,A00,7_2,489,16.10
60,2019,A00,7_2,489,16.15
60,2019,A00,7_2,488,16.20
60,2019,A00,7_2,488,16.25
60,2019,A00,7_2,488,16.30
60,2019,A00,7_2,487,16.35
60,2019,A00,7_2,487,16.40
60,2019,A00,7_2,486,16.45
60,2019,A00,7_2,484,16.50
60,2019,A00,7_2,484,16.55
60,2019,A00,7_2,482,16.60
60,2019,A00,7_2,481,16.65
60,2019,A00,7_2,477,16.70
60,2019,A00,7_2,475,16.75
60,2019,A00,7_2,475,16.80
60,2019,A00,7_2,474,16.85
60,2019,A00,7_2,474,16.90
60,2019,A00,7_2,472,16.95
60,2019,A00,7_2,472,17.00
60,2019,A00,7_2,472,17.05
60,2019,A00,7_2,471,17.10
60,2019,A00,7_2,471,17.15
60,2019,A00,7_2,469,17.20
60,2019,A00,7_2,468,17.25
60,2019,A00,7_2,468,17.30
60,2019,A00,7_2,468,17.35
60,2019,A00,7_2,464,17.40
60,2019,A00,7_2,462,17.45
60,2019,A00,7_2,460,17.50
60,2019,A00,7_2,459,17.55
60,2019,A00,7_2,458,17.60
60,2019,A00,7_2,456,17.65
60,2019,A00,7_2,455,17.70
60,2019,A00,7_2,454,17.75
60,2019,A00,7_2,450,17.80
60,2019,A00,7_2,449,17.85
60,2019,A00,7_2,446,17.90
60,2019,A00,7_2,442,17.95
60,2019,A00,7_2,440,18.00
60,2019,A00,7_2,436,18.05
60,2019,A00,7_2,432,18.10
60,2019,A00,7_2,430,18.15
60,2019,A00,7_2,427,18.20
60,2019,A00,7_2,425,18.25
60,2019,A00,7_2,421,18.30
60,2019,A00,7_2,418,18.35
60,2019,A00,7_2,414,18.40
60,2019,A00,7_2,410,18.45
60,2019,A00,7_2,407,18.50
60,2019,A00,7_2,406,18.55
60,2019,A00,7_2,406,18.60
60,2019,A00,7_2,403,18.65
60,2019,A00,7_2,400,18.70
60,2019,A00,7_2,395,18.75
60,2019,A00,7_2,390,18.80
60,2019,A00,7_2,389,18.85
60,2019,A00,7_2,384,18.90
60,2019,A00,7_2,380,18.95
60,2019,A00,7_2,375,19.00
60,2019,A00,7_2,370,19.05
60,2019,A00,7_2,365,19.10
60,2019,A00,7_2,363,19.15
60,2019,A00,7_2,357,19.20
60,2019,A00,7_2,352,19.25
60,2019,A00,7_2,349,19.30
60,2019,A00,7_2,343,19.35
60,2019,A00,7_2,337,19.40
60,2019,A00,7_2,332,19.45
60,2019,A00,7_2,330,19.50
60,2019,A00,7_2,324,19.55
60,2019,A00,7_2,320,19.60
60,2019,A00,7_2,319,19.65
60,2019,A00,7_2,316,19.70
60,2019,A00,7_2,313,19.75
60,2019,A00,7_2,306,19.80
60,2019,A00,7_2,301,19.85
60,2019,A00,7_2,296,19.90
60,2019,A00,7_2,286,19.95
60,2019,A00,7_2,275,20.00
60,2019,A00,7_2,273,20.05
60,2019,A00,7_2,272,20.10
60,2019,A00,7_2,267,20.15
60,2019,A00,7_2,262,20.20
60,2019,A00,7_2,260,20.25
60,2019,A00,7_2,257,20.30
60,2019,A00,7_2,253,20.35
60,2019,A00,7_2,248,20.40
60,2019,A00,7_2,243,20.45
60,2019,A00,7_2,239,20.50
60,2019,A00,7_2,238,20.55
60,2019,A00,7_2,233,20.60
60,2019,A00,7_2,229,20.65
60,2019,A00,7_2,223,20.70
60,2019,A00,7_2,217,20.75
60,2019,A00,7_2,214,20.80
