Mã trường,Mã ngành,Tên ngành,Tổ hợp môn năm 2019,Tổ hợp môn năm 2020,Tổ hợp môn năm 2021,Tổ hợp môn năm 2022,Tổ hợp môn năm 2023,Tổ hợp môn năm 2024,Điểm chuẩn năm 2019,Điểm chuẩn năm 2020,Điểm chuẩn năm 2021,Điểm chuẩn năm 2022,Điểm chuẩn năm 2023,Điểm chuẩn năm 2024
KHA,7850101,Quản lý tài nguyên và môi trường,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.65,25.6,26.9,26.1,26.4,26.76
KHA,7850102,Kinh tế tài nguyên thiên nhiên,A00;A01;B00;D01,A00;A01;D01;B00,A00;A01;D01;B00,A00;A01;D01;B00,A00;A01;D01;B00,A00;A01;D01;D07,22.3,25.6,26.95,26.1,26.35,26.87
KHA,7850103,Quản lý đất đai,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.5,25.85,27.05,26.2,26.55,26.85
KHA,7850103_EBBA,Quản trị kinh doanh (E-BBA),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.25,26.25,27.05,26.8,27.1,27.01
KHA,7850103_EP01,Khởi nghiệp và phát triển kinh doanh (BBAE)/ngành QTKD,A01;D01;D07;D09,A01;D01;D07;D09,A01;D01;D07;D09,A00;A01;D07;D09,A01;D01;D07;D09,A01;D01;D07;D09,31.0,33.35,36.45,34.9,36.1,36.25
KHA,7850103_EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.5,25.85,26.95,26.4,26.45,26.57
KHA,7850103_EP03,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.0,25.8,26.95,26.5,26.85,26.97
KHA,7850103_EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.65,26.5,27.3,26.8,26.9,27.2
KHA,7850103_EP05,Kinh doanh số (E-BDB),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.35,26.1,27.15,26.8,26.85,27.0
KHA,7850103_EP06,Phân tích kinh doanh (BA),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.35,26.3,27.3,27.2,27.15,27.48
KHA,7850103_EP07,Quản trị điều hành thông minh (E-SOM),A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,23.15,26.0,27.1,26.9,26.65,26.96
KHA,7850103_EP08,Quản trị chất lượng và Đổi mới (E-MQI),A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,22.75,25.75,27.1,26.45,26.6,26.86
KHA,7850103_EP09,Công nghệ tài chính (BFT),A00;A01;B00;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.75,25.75,27.1,26.9,26.75,26.96
KHA,7850103_EP10,Đầu tư tài chính (BFI),A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,31.75,34.55,37.1,36.25,36.5,36.36
KHA,7850103_EP11,Quản trị khách sạn quốc tế (IHME),A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,33.35,34.5,36.6,34.6,35.75,35.65
KHA,7850103_EPMP,Quản lý công và Chính sách (E-PMP),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.5,25.35,26.85,26.1,26.1,26.7
KMA,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D90,A00;A01;D90,A00;A01;D90,A00;A01;D90,A00;A01;D90,A00;A01;D90,20.75,24.25,25.5,25.1,25.0,25.35
KSA,7220201,Ngôn ngữ Anh,D01;D96,D01;D96,D01;D96,D01;D96,D01;D96,D01;D96,24.55,25.8,17.0,26.1,26.3,26.3
KSA,7310101,Kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.3,26.2,26.3,26.5,26.1,26.3
KSA,7310107,Thống kê kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.81,25.2,25.9,26.0,25.56,26.01
KSA,7340120,Kinh doanh quốc tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.1,27.5,27.0,27.0,26.6,26.72
KSA,7340121,Kinh doanh thương mại,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.4,27.1,27.0,26.9,26.5,26.54
KSA,7340403,Quản lý công,A00;A01. D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.6,24.3,25.0,24.9,25.05,24.93
KSA,7380101,Luật,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,23.0,24.9,25.8,25.8,25.41,25.8
KSA,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.51,25.8,26.2,26.3,25.8,25.43
KSA,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.9,25.4,16.0,25.2,24.6,25.2
KTA,7480201,Công nghệ thông tin,A00;A01,A00;A01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,17.75,21.0,24.5,24.75,23.56,23.8
KTA,7510105,Công nghệ kỹ thuật vật liệu xây dựng,A00;A01;B00,A00;A01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.5,15.65,19.0,21.0,21.75,22.1
KTA,7580201,Kỹ thuật xây dựng,A00;A01,A00;A01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.5,16.05,21.5,22.0,20.01,21.85
KTA,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;B00,A00;A01;B00;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,20.0,22.5,21.45,21.15
KTA,7580210,Kỹ thuật cơ sở hạ tầng,A00;A01;B00,A00;A01;B00;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,20.0,22.5,21.45,21.15
KTA,7580213,Kỹ thuật cấp thoát nước,A00;A01;B00,A00;A01;B00;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,20.0,22.5,21.45,21.15
KTA,7580301,Kinh tế xây dựng,A00;A01,A00;A01;D01;D07,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,15.0,17.0,22.5,23.45,22.9,23.6
KTA,7580302,Quản lý xây dựng,A00;A01;D01,A00;A01;D01;D07,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,15.5,17.5,19.75,22.25,21.75,22.15
KTD,7220201,Ngôn ngữ Anh,A01;D01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,14.0,15.5,14.5,14.0,17.0,19.5
KTD,7220204,Ngôn ngữ Trung Quốc,A01;D01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,D01;A01;D14;D15,15.5,18.0,15.0,14.0,21.0,24.0
KTD,7340101,Quản trị kinh doanh,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.55,14.2,14.0,17.0,19.5
KTD,7340201,Tài chính - Ngân hàng,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.55,14.2,14.0,17.0,19.5
KTD,7340301,Kế toán,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.55,14.2,14.0,17.0,19.5
KTD,7480201,Công nghệ thông tin,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.45,14.5,14.0,23.0,23.0
KTD,7580101,Kiến trúc,A01;V00;V01;V02,,V00;V01;V02;A01,V00;V01;V02;5K1;121;A01;5K2;122,A01;V00;V01;V02;5K1;121,V00;V01;V02;5K1;121;A01,14.0,,16.0,14.0,20.0,21.0
KTD,7580101_A01,Kiến trúc,,A01,,,,,,15.55,,,,
KTD,7580101_V00,Kiến trúc,,V00,,,,,,15.55,,,,
KTD,7580101_V01,Kiến trúc,,V01,,,,,,15.55,,,,
KTD,7580101_V02,Kiến trúc,,V02,,,,,,15.55,,,,
KTD,7580108,Thiết kế nội thất,H00;V00;V01;V02,,V00;V01;V02;A01,V00;V01;V02;5K1;121;A01;5K2;122,A01;V00;V01;V02;5K1;121,V00;V01;V02;5K1;121;A01,14.0,,16.0,14.0,20.0,21.0
KTD,7580108_A01,Thiết kế nội thất,,A01,,,,,,15.55,,,,
KTD,7580108_V00,Thiết kế nội thất,,V00,,,,,,15.55,,,,
KTD,7580108_V01,Thiết kế nội thất,,V01,,,,,,15.55,,,,
KTD,7580108_V02,Thiết kế nội thất,,V02,,,,,,15.55,,,,
KTD,7580201,Kỹ thuật xây dựng,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.55,14.25,14.0,17.0,19.5
KTD,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.15,14.25,14.0,17.0,19.5
KTD,7580302,Quản lý xây dựng,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.55,14.25,14.0,17.0,19.5
KTD,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,14.45,14.2,14.0,17.0,19.5
KTS,7210110,Mỹ thuật đô thị,V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,21.65,22.05,22.87,22.7,23.45,22.76
KTS,7210402,Thiết kế công nghiệp,H01;H02,H01;H02,H01;H02,V01;V02,H01;H02,H01;H02,21.35,24.6,24.08,24.51,24.57,24.72
KTS,7210403,Thiết kế đồ họa,H01;H06,H01;H06,H01;H06,V01;V02,H01;H06,H01;H06,22.65,25.4,25.35,25.17,25.69,25.54
KTS,7210404,Thiết kế thời trang,H01;H06,H01;H06,H01;H06,V01;V02,H01;H06,H01;H06,21.5,24.48,24.26,24.22,24.7,24.81
KTS,7580101,Kiến trúc,V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,22.85,24.28,24.4,24.17,24.64,24.09
KTS,7580101CT,Kiến trúc (CT),V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,20.0,20.8,21.16,18.27,22.19,22.78
KTS,7580101DL,Kiến trúc (DL),V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,18.25,20.25,20.29,18.85,21.94,22.15
KTS,7580102,Kiến trúc cảnh quan,V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,21.2,22.89,23.51,23.05,23.95,23.4
KTS,7580105,Quy hoạch vùng và đô thị,V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,20.8,21.76,22.65,22.28,23.54,23.12
KTS,7580105CLC,Quy hoạch vùng và đô thị (CLC),V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,16.5,16.5,20.83,21.55,22.37,22.32
KTS,7580108,Thiết kế nội thất,V00;V01,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,22.55,24.15,24.46,24.59,24.61,23.91
KTS,7580108CT,Thiết kế nội thất (CT),V00;V01,V00;V01,V01;V00,V00;V01;V02,V00;V01;V02,V00;V01;V02,17.0,17.0,20.75,17.0,18.73,21.81
KTS,7580201,Kỹ thuật xây dựng,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01;C01;C02,19.7,21.9,22.6,19.85,20.95,21.2
KTS,7580201CLC,Kỹ thuật xây dựng (CLC),A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01;C01;C02,15.25,15.5,20.65,21.1,21.1,21.2
KTS,7580201CT,Kỹ thuật xây dựng (CT),A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01;C01;C02,15.05,15.5,17.15,15.5,15.0,17.35
KTS,7580201DL,Kỹ thuật xây dựng (DL),A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01;C01;C02,15.15,15.5,17.2,15.5,15.0,15.95
KTS,7580210,Kỹ thuật cơ sở hạ tầng,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01;C01;D01,16.0,15.5,16.2,15.5,15.0,18.8
KTS,7580302,Quản lý xây dựng,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01;C01;C02,18.8,21.7,22.0,20.5,21.2,22.5
LAH,7860201,Chỉ huy tham mưu Lục quân,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,22.3,25.3,24.3,24.55,21.1,24.45
LDA,7310301,Xã hội học,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,14.0,14.5,17.75,15.3,20.0,22.75
LDA,7340101,Quản trị kinh doanh,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,19.1,22.0,24.65,23.25,22.8,22.8
LDA,7340201,Tài chính - Ngân hàng,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,18.65,22.5,24.7,23.5,23.2,23.61
LDA,7340301,Kế toán,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,19.55,22.85,24.85,23.6,23.15,23.6
LDA,7340404,Quản trị nhân lực,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,18.45,22.0,24.8,23.3,22.7,23.19
LDA,7340408,Quan hệ lao động,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,14.1,14.5,15.1,15.3,17.1,19.95
LDA,7380101,Luật,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,19.25,23.25,25.5,26.1,23.23,26.38
LDA,7760101,Công tác xã hội,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,A01;C00;D01,14.0,15.0,19.7,19.0,21.25,23.75
LDA,7850201,Bảo hộ lao động,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,14.1,14.5,18.2,15.3,15.15,15.2
LPH,7220201_A01,Ngôn ngữ Anh,A01,A01,A01,A01,A01,A01,20.0,21.55,25.35,24.35,24.0,24.65
LPH,7220201_D01,Ngôn ngữ Anh,D01,D01,D01,D01,D01,D01,21.5,24.6,26.25,25.45,24.5,25.25
LPH,7380101_A00,Luật,A00,A00,A00,A00,A00,A00,21.55,24.7,25.35,25.35,24.0,22.85
LPH,7380101_A01,Luật,A01,A01,A01,A01,A01,A01,21.0,18.1,25.75,24.95,24.0,22.85
LPH,7380101_C00,Luật,C00,C00,C00,C00,C00,C00,26.0,27.75,28.0,28.75,26.5,22.85
LPH,7380101_D01,Luật,D01,D01,D01,D01,D01,D01,22.0,25.0,26.55,25.8,25.75,22.85
LPH,7380101_D02,Luật,D02,D02,D02,D02,D02,D02,18.95,25.0,26.55,25.8,25.75,26.25
LPH,7380101_D03,Luật,D03,D03,D03,D03,D03,D03,18.9,25.0,26.55,25.8,25.75,22.85
LPH,7380101_D04,Luật,,,,,,D04,,,,,,22.85
LPH,7380101_D05,Luật,,,D05,D05,D05,D05,,,26.55,25.8,25.75,22.85
LPH,7380101_D06,Luật,,,D06,D06,D06,D06,,,26.55,25.8,25.75,26.25
LPH,7380101_А01,Luật,,А01,,,,,,23.1,,,,
LPH,7380107_A00,Luật kinh tế,A00,A00,A00,A00,A00,A00,23.75,26.25,26.25,26.35,25.5,26.9
LPH,7380107_A01,Luật kinh tế,A01,,A01,A01,A01,A01,24.1,,26.9,26.55,25.5,26.9
LPH,7380107_C00,Luật kinh tế,C00,C00,C00,C00,C00,C00,27.25,29.0,29.25,29.5,27.36,28.85
LPH,7380107_D01,Luật kinh tế,D01,D01,D01,D01,D01,D01,24.35,26.15,27.25,26.8,26.5,26.9
LPH,7380107_D02,Luật kinh tế,D02,D02,D02,D02,D02,D02,21.55,26.15,27.25,26.8,26.5,26.9
LPH,7380107_D03,Luật kinh tế,D03,D03,D03,D03,D03,D03,22.4,26.15,27.25,26.8,26.5,26.9
LPH,7380107_D04,Luật kinh tế,,,,,,D04,,,,,,26.9
LPH,7380107_D05,Luật kinh tế,,,D05,D05,D05,D05,,,27.25,26.8,26.5,26.9
LPH,7380107_D06,Luật kinh tế,,,D06,D06,D06,D06,,,27.25,26.8,26.5,26.9
LPH,7380107_А01,Luật kinh tế,,А01,,,,,,25.65,,,,
LPH,7380109_A01,Luật Thương mại quốc tế,A01,A01,A01,A01,A01,A01,22.9,24.6,26.2,24.95,24.8,26.0
LPH,7380109_D01,Luật Thương mại quốc tế,D01,D01,D01,D01,D01,D01,23.4,25.6,26.9,26.05,25.75,26.0
MBS,7220201,Ngôn ngữ Anh,A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,22.85,24.75,26.8,24.9,25.0,24.2
MBS,7220201C,Ngôn ngữ Anh (CTCLC),A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,A01;D01;D14;D78,21.2,23.25,25.9,22.4,23.6,20.0
MBS,7220204,Ngôn ngữ Trung Quốc,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,D01;D06;DD2;D78;D83;DH8,D01;D06;DD2;D78;D83;DH8,21.95,24.25,26.1,24.1,25.0,24.0
MBS,7220209,Ngôn ngữ Nhật,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,D01;D06;DD2;D78;D83;DH8,D01;D06;DD2;D78;D83;DH8,21.1,23.75,25.9,23.2,23.3,20.0
MBS,7310101,Kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,20.65,24.1,25.8,23.4,24.0,20.0
MBS,7310301,Xã hội học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D06;DD2;D78;D83;DH8,A01;C00;D01;D06;DD2;D78;D83;DH8,15.5,19.5,23.1,22.0,24.1,18.0
MBS,7310620,Đông Nam Á học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D06;DD2;D78;D83;DH8,A01;C00;D01;D06;DD2;D78;D83;DH8,18.2,21.75,23.1,20.0,22.6,18.0
MBS,7340101,Quản trị kinh doanh,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.85,24.7,26.4,23.3,24.0,20.75
MBS,7340101C,Quản trị kinh doanh Chất lượng cao,A01;D01;D07;D96,D07;A01;D01;D96,A00;A01;D01;D07,A01;D01;D07;D96,D07;A01;D01;D96,D07;A01;D01;D96,18.3,21.65,26.4,20.0,22.6,20.0
MBS,7340115,Marketing,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.85,25.35,26.95,25.25,25.25,24.5
MBS,7340120,Kinh doanh quốc tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.75,25.05,26.45,24.7,24.9,23.75
MBS,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,20.6,24.0,25.85,23.6,23.9,23.2
MBS,7340201C,Tài chính – Ngân hàng (CTCLC),A01;D01;D07;D96,D07;A01;D01;D96,A00;A01;D01;D07,A00;A01;D01;D07,D07;A01;D01;D96,D07;A01;D01;D96,15.5,18.5,25.25,20.6,22.0,18.0
MBS,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,20.8,24.0,25.7,23.3,23.8,21.0
MBS,7340301C,Kế toán,A01;D01;D07;D96,D07;A01;D01;D96,A00;A01;D01;D07,A01;D01;D07;D96,D07;A01;D01;D96,D07;A01;D01;D96,15.8,16.5,24.15,21.5,21.25,18.0
MBS,7340302,Kiểm toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,20.0,23.8,25.2,24.25,24.1,20.0
MBS,7340404,Quản trị nhân lực,A00;A01;C03;D01,A00;A01;D01;C03,A00;A01;D01;C03,A00;A01;D01;C03,A00;C03;D01;A01,A00;C03;D01;A01,21.65,25.05,26.25,25.0,24.3,24.0
MBS,7340405,Hệ thống thông tin quản lý,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,18.9,23.2,25.9,23.5,23.7,20.0
MBS,7380101,Luật,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,19.65,22.8,25.2,23.2,23.4,24.75
MBS,7380107,Luật kinh tế,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,A00;A01;C00;D01;D03;D05;D06,20.55,23.55,25.7,23.6,23.9,24.75
MBS,7380107C,Luật kinh tế Chất lượng cao,A01;D01;D07;D14,D07;A01;D14;D01,A00;A01;C00;D01;D03;D05;D06,A00;D01;D07;D14,D07;A01;D01;D14,D07;A01;D01;D14,16.0,19.2,25.1,21.5,23.1,20.5
MBS,7420201,Công nghệ sinh học,A00;B00;D01;D07,A00;D07;A02;B00,A02;A00;B00;D07,A02;A00;B00;D07,A00;D07;A02;B00,A00;D07;A02;B00,15.0,16.0,16.0,16.0,19.3,16.0
MBS,7420201C,Công nghệ sinh học,A01;D01;D07;D08,D08;D07;A01;B00,A02;A00;B00;D07,A01;B00;D07;D08,D08;A01;B00;D07,D08;A01;B00;D07,15.0,16.0,16.0,16.0,16.5,16.0
MBS,7480101,Khoa học máy tính,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,19.2,23.0,25.55,24.5,24.0,20.0
MBS,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,20.85,24.5,26.1,25.4,24.5,21.0
MBS,7510102,Công nghệ kỹ thuật công trình xây dựng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.5,16.0,17.0,16.0,16.5,16.0
MBS,7510102C,Công nghệ kỹ thuật công trình xây dựng - Chất lượng cao,A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;D01;D07;A01,15.3,16.0,16.0,16.0,16.5,16.0
MBS,7580302,Quản lý xây dựng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.5,16.0,19.0,16.0,17.5,16.0
