MA_TINH,NĂM_THI,KHOI_THI,GRID_ID,SO_THI_SINH,MOC_DIEM
32,2019,A00,10_17,1165,15.00
32,2019,A00,10_17,1165,15.05
32,2019,A00,10_17,1165,15.10
32,2019,A00,10_17,1165,15.15
32,2019,A00,10_17,1165,15.20
32,2019,A00,10_17,1164,15.25
32,2019,A00,10_17,1164,15.30
32,2019,A00,10_17,1162,15.35
32,2019,A00,10_17,1159,15.40
32,2019,A00,10_17,1158,15.45
32,2019,A00,10_17,1155,15.50
32,2019,A00,10_17,1155,15.55
32,2019,A00,10_17,1153,15.60
32,2019,A00,10_17,1153,15.65
32,2019,A00,10_17,1148,15.70
32,2019,A00,10_17,1146,15.75
32,2019,A00,10_17,1145,15.80
32,2019,A00,10_17,1142,15.85
32,2019,A00,10_17,1141,15.90
32,2019,A00,10_17,1141,15.95
32,2019,A00,10_17,1139,16.00
32,2019,A00,10_17,1138,16.05
32,2019,A00,10_17,1138,16.10
32,2019,A00,10_17,1134,16.15
32,2019,A00,10_17,1134,16.20
32,2019,A00,10_17,1132,16.25
32,2019,A00,10_17,1128,16.30
32,2019,A00,10_17,1127,16.35
32,2019,A00,10_17,1123,16.40
32,2019,A00,10_17,1120,16.45
32,2019,A00,10_17,1117,16.50
32,2019,A00,10_17,1109,16.55
32,2019,A00,10_17,1107,16.60
32,2019,A00,10_17,1102,16.65
32,2019,A00,10_17,1096,16.70
32,2019,A00,10_17,1093,16.75
32,2019,A00,10_17,1086,16.80
32,2019,A00,10_17,1083,16.85
32,2019,A00,10_17,1081,16.90
32,2019,A00,10_17,1079,16.95
32,2019,A00,10_17,1075,17.00
32,2019,A00,10_17,1069,17.05
32,2019,A00,10_17,1066,17.10
32,2019,A00,10_17,1063,17.15
32,2019,A00,10_17,1060,17.20
32,2019,A00,10_17,1059,17.25
32,2019,A00,10_17,1057,17.30
32,2019,A00,10_17,1050,17.35
32,2019,A00,10_17,1047,17.40
32,2019,A00,10_17,1045,17.45
32,2019,A00,10_17,1037,17.50
32,2019,A00,10_17,1035,17.55
32,2019,A00,10_17,1032,17.60
32,2019,A00,10_17,1026,17.65
32,2019,A00,10_17,1024,17.70
32,2019,A00,10_17,1019,17.75
32,2019,A00,10_17,1014,17.80
32,2019,A00,10_17,1010,17.85
32,2019,A00,10_17,1004,17.90
32,2019,A00,10_17,996,17.95
32,2019,A00,10_17,990,18.00
32,2019,A00,10_17,985,18.05
32,2019,A00,10_17,980,18.10
32,2019,A00,10_17,975,18.15
32,2019,A00,10_17,969,18.20
32,2019,A00,10_17,966,18.25
32,2019,A00,10_17,961,18.30
32,2019,A00,10_17,951,18.35
32,2019,A00,10_17,946,18.40
32,2019,A00,10_17,938,18.45
32,2019,A00,10_17,935,18.50
32,2019,A00,10_17,933,18.55
32,2019,A00,10_17,924,18.60
32,2019,A00,10_17,917,18.65
32,2019,A00,10_17,908,18.70
32,2019,A00,10_17,899,18.75
32,2019,A00,10_17,892,18.80
32,2019,A00,10_17,892,18.85
32,2019,A00,10_17,889,18.90
32,2019,A00,10_17,884,18.95
32,2019,A00,10_17,877,19.00
32,2019,A00,10_17,868,19.05
32,2019,A00,10_17,864,19.10
32,2019,A00,10_17,857,19.15
32,2019,A00,10_17,846,19.20
32,2019,A00,10_17,844,19.25
32,2019,A00,10_17,837,19.30
32,2019,A00,10_17,834,19.35
32,2019,A00,10_17,822,19.40
32,2019,A00,10_17,811,19.45
32,2019,A00,10_17,802,19.50
32,2019,A00,10_17,793,19.55
32,2019,A00,10_17,781,19.60
