Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú
DCD,7810201,Quản trị khách sạn,A00;A07;A09;D84,15.0,2023,
DCD,7810201,Quản trị khách sạn,A00;A07;C00;D01,15.0,2024,
DCL,7210403,Thiết kế đồ hoạ,A00;A01;C04;D01,15.0,2021,
DCL,7210403,Thiết kế đồ họa,A00;A01;C04;D01,15.0,2022,
DCL,7210403,Thiết kế đồ họa,A00;A01;C04;D01,15.0,2023,
DCL,7210403,Thiết kế đồ họa,A00;A01;C04;D01,15.0,2024,
DCL,7340155,Marketing,A00;A01;D01;C04,15.0,2024,
DCL,7380101,Luật,A00;A01;C00;D01,15.0,2020,
DCL,7380101,Luật,A00;A01;C00;D01,15.0,2021,
DCL,7380101,Luật,A00;A01;C00;D01,15.0,2022,
DCL,7380101,Luật,A00;A01;C00;D01,15.0,2023,
DCL,7380101,Luật,A00;A01;C00;D01,15.0,2024,
DCL,7420201,Công nghệ sinh học,A00;A01;B00;B03,14.0,2019,
DCL,7420201,Công nghệ sinh học,A00;A01;B00;B03,15.0,2020,
DCL,7420201,Công nghệ sinh học,A00;A01;B00;B03,15.0,2021,
DCL,7420201,Công nghệ sinh học,A00;A01;B00;B03,15.0,2022,
DCL,7420201,Công nghệ sinh học,A00;A01;B00;B03,15.0,2023,
DCL,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;C01,15.0,2022,
DCL,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;C01,15.0,2023,
DCL,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;C01,15.0,2024,
DCL,7520212,Kỹ thuật y sinh,A00;A01;D01;C01,15.0,2024,
DCL,7620301,Nuôi trồng thủy sản,A00;A01;B00;B03,15.0,2020,
DCL,7620301,Nuôi trồng thuỷ sản,A00;A01;B00;B03,15.0,2021,
DCL,7620301,Nuôi trồng thủy sản,A00;A01;B00;B03,15.0,2022,
DCL,7620301,Nuôi trồng thủy sản,A00;A01;B00;B03,15.0,2023,
DCL,7620301,Nuôi trồng thủy sản,A00;A01;B00;B03,15.0,2024,
DCL,7640101,Thú y,A00;A01;B00;B03,15.0,2022,
DCL,7640101,Thú y,A00;A01;B00;B03,15.0,2023,
DCL,7640101,Thú y,A00;A01;B00;B03,15.0,2024,
DCL,7720101,Y khoa,A00;A02;B00;D07,22.5,2024,
DCL,7720201,Dược học,A00;B00;C08;D07,21.0,2020,
DCL,7720201,Dược học,A00;B00;C08;D07,21.0,2021,
DCL,7720201,Dược học,A00;B00;C08;D07,21.0,2022,
DCL,7720201,Dược học,A00;B00;C08;D07,21.0,2023,
DCL,7720201,Dược học,A00;B00;C08;D07,21.0,2024,
DCL,7720302,Hộ sinh,A02;B00;B03;D07,19.0,2024,
DCL,7720602,Kỹ thuật hình ảnh y học,A00;A02;B00;D07,19.0,2024,
DCN,7220204LK,Ngôn ngữ Trung Quốc (LK2+2 với ĐHKHKT Quảng Tây),D01;D04,24.91,2024,
DCN,7220209,Ngôn ngữ Nhật,D01;D06,22.4,2020,NV<=7
DCN,7220209,Ngôn ngữ Nhật,D01;D06,25.81,2021,NV≤ 3
DCN,7220209,Ngôn ngữ Nhật,D01;D06,23.78,2022,NV≤ 5
DCN,7220209,Ngôn ngữ Nhật,D01;D06,24.02,2023,
DCN,7220209,Ngôn ngữ Nhật,D01;D06,24.0,2024,
DCN,7229020,Ngôn ngữ học,C00;D01;D14,22.25,2023,
DCN,7229020,Ngôn ngữ học,C00;D01;D14,25.25,2024,
DCN,7310612,Trung Quốc học,D01;D04,22.73,2022,NV=1
DCN,7310612,Trung Quốc học,D04;D01,23.77,2023,
DCN,7310612,Trung Quốc học,D04;D01,24.51,2024,
DCN,7320113,Công nghệ đa phương tiện,A00;A01,24.63,2023,
DCN,7320113,Công nghệ đa phương tiện,A00;A01,24.91,2024,
DCN,7329001,Công nghệ đa phương tiện,A00;A01,24.75,2022,Tiêu chí phụ thứ nhất: Toán > 8; Tiêu chí phụ thứ hai: Toán = 8 và NV=1
DCN,7340125,Phân tích dữ liệu kinh doanh,A00;A01;D01,23.8,2021,Tiêu chí phụ thứ nhất: Toán > 7.8; Tiêu chí phụ thứ hai: Toán = 7.8 và NV≤ 3
DCN,7340125,Phân tích dữ liệu kinh doanh,A00;A01;D01,24.5,2022,Tiêu chí phụ thứ nhất: Toán > 8; Tiêu chí phụ thứ hai: Toán = 8 và NV≤ 3
DCN,7340125,Phân tích dữ liệu kinh doanh,A00;A01;D01,23.67,2023,
DCN,7340125,Phân tích dữ liệu kinh doanh,A00;A01;D01,24.25,2024,
DCN,74802021,An toàn thông tin,A00;A01,24.39,2024,
DCN,7510204,Công nghệ kỹ thuật cơ điện tử ô tô,A00;A01,24.17,2023,
DCN,7510204,Công nghệ kỹ thuật cơ điện tử ô tô,A00;A01,24.97,2024,
DCN,7510209,Robot và trí tuệ nhân tạo,A00;A01,24.2,2021,Tiêu chí phụ thứ nhất: Toán > 8.8; Tiêu chí phụ thứ hai: Toán = 8.8 và NV≤ 5
DCN,7510209,Robot và trí tuệ nhân tạo,A00;A01,24.55,2022,Tiêu chí phụ thứ nhất: Toán > 7.8; Tiêu chí phụ thứ hai: Toán = 7.8 và NV≤ 2
DCN,7510209,Robot và trí tuệ nhân tạo,A00;A01,24.54,2023,
DCN,7510209,Robot và trí tuệ nhân tạo,A00;A01,25.01,2024,
DCN,7510213,Thiết kế cơ khí và kiểu dáng công nghiệp,A00;A01,20.75,2023,
DCN,7510213,Thiết kế cơ khí và kiểu dáng công nghiệp,A00;A01,22.3,2024,
DCN,75103021,Công nghệ kỹ thuật điện tử y sinh,A00;A01,19.0,2023,
DCN,75103021,Công nghệ kỹ thuật điện tử y sinh,A00;A01,21.4,2024,
DCN,75103031,Kỹ thuật sản xuất thông minh,A00;A01,20.0,2023,
DCN,75103031,Kỹ thuật sản xuất thông minh,A00;A01,22.6,2024,
DCN,7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01,24.4,2020,Tiêu chí phụ 1: Toán>8.4; Tiêu chí phụ 2: Toán=8.4 và NV<=5
DCN,7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01,26.1,2021,Tiêu chí phụ thứ nhất: Toán > 8.2; Tiêu chí phụ thứ hai: Toán = 8.2 và NV≤ 5
DCN,7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01,25.75,2022,Tiêu chí phụ thứ nhất: Toán > 7.6; Tiêu chí phụ thứ hai: Toán = 7.6 và NV≤ 3
DCN,7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01,25.52,2023,
DCN,7510605,Logistics và quản lý chuỗi cung ứng,A00;B00;D01,25.89,2024,
DCN,7519003,Công nghệ kỹ thuật khuôn mẫu,A00;A01,21.5,2020,Tiêu chí phụ 1: Toán>9.2; Tiêu chí phụ 2: Toán=9.2 và NV<=2
DCN,7519003,Công nghệ kỹ thuật khuôn mẫu,A00;A01,23.45,2021,Tiêu chí phụ thứ nhất: Toán > 8.2; Tiêu chí phụ thứ hai: Toán = 8.2 và NV≤ 4
DCN,7519003,Công nghệ kỹ thuật khuôn mẫu,A00;A01,20.6,2022,Tiêu chí phụ thứ nhất: Toán > 7; Tiêu chí phụ thứ hai: Toán = 7 và NV≤ 13
DCN,7519003,Công nghệ kỹ thuật khuôn mẫu,A00;A01,21.9,2023,
DCN,7519003,Công nghệ kỹ thuật khuôn mẫu,A00;A01,23.19,2024,
DCN,7519004,"Thiết kế cơ khí và kiểu
dáng công nghiệp",A00;A01,20.0,2022,
DCN,7519005,"Công nghệ kỹ thuật cơ điện
tử ô tô",A00;A01,23.55,2022,Tiêu chí phụ thứ nhất: Toán > 7.8; Tiêu chí phụ thứ hai: Toán = 7.8 và NV≤ 3
DCN,75190071,Năng lượng tái tạo,A00;A01,19.0,2023,
DCN,75190071,Năng lượng tái tạo,A00;A01,20.65,2024,
DCN,7520116,Kỹ thuật cơ khí động lực,A00;A01,21.55,2023,
DCN,7520116,Kỹ thuật cơ khí động lực,A00;B00;D07,23.93,2024,
DCN,7720203,Hóa dược,A00;B00;D07,19.45,2023,
DCN,7720203,Hóa dược,A00;B00;D07,21.55,2024,
DCN,7810202,"Quản trị nhà hàng và dịch
vị ăn uống",A01;D01;D14,19.4,2022,NV ≤ 2
DCN,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A01;D01;D14,22.8,2023,
DCN,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A01;D01;D14,23.19,2024,
DCQ,7220202,Ngôn ngữ Nga,D01;D07;D11;D14,15.0,2019,
DCQ,7220202,Ngôn ngữ Nga,D07;D11;D01;D14,15.0,2020,
DCQ,7220202,Ngôn ngữ Nga,D07;D11;D01;D14,15.0,2021,
DCQ,7220202,Ngôn ngữ Nga,D07;D11;D01;D14,15.0,2022,
DCQ,7220202,Ngôn ngữ Nga,D07;D11;D01;D14,15.0,2023,
DCQ,7220204,Ngôn ngữ Trung quốc,D07;D11;D01;D14,15.0,2020,
DCQ,7220204,Ngôn ngữ Trung quốc,D07;D11;D01;D14,15.0,2021,
DCQ,7220204,Ngôn ngữ Trung quốc,D07;D11;D01;D14,15.0,2022,
DCQ,7220204,Ngôn ngữ Trung quốc,D07;D11;D01;D14,15.0,2023,
DCQ,7220204,Ngôn ngữ Trung Quốc,D01;D10;D14;D15,16.0,2024,
DCQ,7310106,Kinh tế quốc tế,A00;A01;D01;D07,15.0,2022,
DCQ,7310106,Kinh tế Quốc tế,A00;A01;D01;C00,15.0,2023,
DCQ,7310106,Kinh tế quốc tế,A00;A01;D01;C00,16.0,2024,
DCQ,7340202,Công nghệ tài chính,A00;A01;D01;D07,15.0,2022,
DCQ,7340202,Công nghệ Tài chính,A00;A01;D01;D07,15.0,2023,
DCQ,7340205,Công nghệ tài chính,A00;A01;D01;D07,16.0,2024,
DCT,7220204,Ngôn ngữ Trung Quốc,A01;D01;D09;D10,20.5,2020,
DCT,7220204,Ngôn ngữ Trung Quốc,A01;D01;D09;D10,23.0,2021,
DCT,7220204,Ngôn ngữ Trung Quốc,A01;D01;D09;D10,24.0,2022,
DCT,7220204,Ngôn ngữ Trung Quốc,A01;D01;D09;D10,21.0,2023,
DCT,7220204,Ngôn ngữ Trung Quốc,A01;D01;D09;D10,23.25,2024,
DCT,7340115,Marketing,A00;A01;D01;D10,24.0,2021,
DCT,7340115,Marketing,A00;A01;D01;D10,24.0,2022,
DCT,7340115,Marketing,A00;A01;D01;D10,22.5,2023,
DCT,7340115,Marketing,A00;A01;D01;D10,24.5,2024,
DCT,7340122,Thương mại điện tử,A00;A01;D01;D10,22.0,2023,
DCT,7340122,Thương mại điện tử,A00;A01;D01;D10,23.75,2024,
DCT,7340123,Kinh doanh thời trang và Dệt may,A00;A01;D01;D10,16.0,2021,
DCT,7340123,Kinh doanh thời trang và Dệt may,A00;A01;D01;D10,19.75,2022,
DCT,7340123,Kinh doanh thời trang và Dệt may,A00;A01;D01;D10,16.0,2023,
DCT,7340123,Kinh doanh thời trang và Dệt may,A00;A01;D01;D10,18.0,2024,
DCT,7340129,Quản trị kinh doanh thực phẩm,A00;A01;D01;D10,20.0,2021,
DCT,7340129,Quản trị kinh doanh thực phẩm,A00;A01;D01;D10,21.75,2022,
DCT,7340129,Quản trị kinh doanh thực phẩm,A00;A01;D01;D10,18.0,2023,
DCT,7340129,Quản trị kinh doanh thực phẩm,A00;A01;D01;D10,20.0,2024,
DCT,7340205,Công nghệ tài chính,A00;A01;D01;D07,18.5,2023,
DCT,7340205,Công nghệ tài chính,A00;A01;D01;D07,20.75,2024,
DCT,7460108,Khoa học dữ liệu,A00;A01;D01;D07,16.75,2023,
DCT,7460108,Khoa học dữ liệu,A00;A01;D01;D07,20.0,2024,
DCT,7510402,Công nghệ vật liệu,A00;A01;D07;B00,15.1,2019,54 (học bạ)
DCT,7510402,Công nghệ Vật liệu,A00;A01;B00;D07,17.0,2020,
DCT,7510402,"Công nghệ vật liệu (Thương mại - sản xuất nhựa, bao bì, cao su, sơn, gạch men)",A00;A01;D07;B00,16.0,2021,
DCT,7510402,Công nghệ vật liệu,A00;A01;D07;B00,16.0,2022,
DCT,7510602,Quản lý năng lượng,A00;A01;D07;B00,16.0,2021,
DCT,7510602,Quản lý năng lượng,A00;A01;D01;D07,16.0,2022,
DCT,7510605,Logistic và quản lý chuỗi cung ứng,A00;A01;D01;D10,23.75,2024,
DCT,7520115,Kỹ thuật Nhiệt (Điện lạnh),A00;A01;D01;D07,16.0,2021,
DCT,7520115,Kỹ thuật Nhiệt,A00;A01;D01;D07,17.5,2022,
DCT,7520115,Kỹ thuật Nhiệt,A00;A01;D01;D07,16.0,2023,
DCT,7520115,Kỹ thuật nhiệt,A00;A01;D01;D07,17.5,2024,
DCT,7520311,Kỹ thuật hóa phân tích,A00;A01;D07;B00,16.0,2021,
DCT,7540106,Đảm bảo chất lượng & ATTP,A00;A01;D07;B00,18.0,2024,
DCT,7540110,Đảm bảo chất lượng & ATTP,A00;A01;D07;B00,16.55,2019,60 (học bạ)
DCT,7540110,Đảm bảo Chất lượng và An toàn TP,A00;A01;B00;D07,17.0,2020,
DCT,7540110,Đảm bảo chất lượng & ATTP,A00;A01;D07;B00,18.0,2021,
DCT,7540110,Đảm bảo chất lượng & ATTP,A00;A01;D07;B00,20.5,2022,
DCT,7540110,Đảm bảo chất lượng & ATTP,A00;A01;D07;B00,18.0,2023,
DCT,7620303,Khoa học thủy sản,A00;A01;D07;B00,15.6,2019,54 (học bạ)
DCT,7620303,Khoa học thủy sản,A00;A01;B00;D07,17.0,2020,
DCT,7620303,"Khoa học thủy sản (Kinh doanh, nuôi trồng, chế biến và khai thác thủy sản)",A00;A01;D07;B00,16.0,2021,
DCT,7720498,Khoa học chế biến món ăn,A00;A01;D07;B00,16.5,2019,58 (học bạ)
DCT,7720498,Khoa học Chế biến món ăn,A00;A01;B00;D07,16.5,2020,
DCT,7720499,Khoa học dinh dưỡng và ẩm thực,A00;A01;D07;B00,17.0,2019,58 (học bạ)
DCT,7720499,Khoa học Dinh dưỡng và Ẩm thực,A00;A01;B00;D07,17.0,2020,
DCT,7810201,Quản trị khách sạn,A00;A01;D01;D10,18.0,2020,
DCT,7810201,Quản trị khách sạn,A00;A01;D01;D10,22.5,2021,
DCT,7810201,Quản trị khách sạn,A00;A01;D01;D10,22.5,2022,
DCT,7810201,Quản trị khách sạn,A00;A01;D01;D15,18.0,2023,
DCT,7810201,Quản trị khách sạn,A00;A01;D01;D15,21.0,2024,
DCT,7819009,"Khoa học dinh dưỡng và
ẩm thực",A00;A01;D07;B00,16.5,2022,
DCT,7819009,Khoa học dinh dưỡng và ẩm thực,A00;A01;D07;B00,16.0,2023,
DCT,7819009,Khoa học dinh dưỡng và ẩm thực,A00;A01;D07;B00,17.0,2024,
DCT,7819010,Khoa học chế biến món ăn,A00;A01;D07;B00,16.5,2022,
DCT,7819010,Khoa học chế biến món ăn,A00;A01;D07;B00,16.0,2023,
DCT,7819010,Khoa học chế biến món ăn,A00;A01;D07;B00,17.5,2024,
DCV,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;D01;D07,14.0,2019,
DCV,7510201,Công nghệ Kỹ thuật cơ khí,A00;A01;D01;D07,15.0,2020,
DCV,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;D01;D07,15.9,2021,
DCV,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;D01;D07,15.0,2022,
DCV,7510201,Công nghệ kỹ thuật Cơ khí,A00;A01;D01;D07,15.0,2023,
DCV,7510206,Công nghệ kỹ thuật nhiệt,A00;A01;D01;D07,17.6,2019,
DCV,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,13.55,2019,
DCV,7510303,Công nghệ kỹ thuật điều khiển và tự động hoá,A00;A01;D01;D07,15.05,2021,
DCV,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,20.0,2022,
DCV,7510303,Công nghệ kỹ thuật Điều khiển vả Tự động hóa,A00;A01;D01;D07,15.0,2023,
DCV,7510303,Công nghệ kỹ thuật Điều khiển và Tự động hóa,A00;A01;D01;D07,23.0,2024,
DCV,7510401,Công nghệ kỹ thuật hoá học,A00;A01;A02;B00,13.5,2019,
DCV,7510601,Quản lý công nghiệp,A00;A01;D01;D07,13.5,2019,
DCV,7540101,Công nghệ thực phẩm,A00;A01;A02;B00,14.3,2019,
DCV,7540101,Công nghệ thực phẩm,A00;A01;A02;D00,15.0,2020,
DCV,7540101,Công nghệ thực phẩm,A00;A01;A02;B00,15.85,2021,
DCV,7540101,Công nghệ thực phẩm,A00;A01;A02;B00,20.0,2022,
DCV,7540101,Công nghệ thực phẩm,A00;A02;B00;D07,15.0,2023,
DCV,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;C00;D01;D15,14.25,2019,
DCV,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;D01;C00;D15,15.0,2020,
DCV,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;D01;C00;D15,16.55,2021,
DCV,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;D01;C00;D15,15.0,2023,
DCV,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;D01;C00;D15,25.0,2024,
DCV,78810103,"Quản trị dịch vụ du lịch
và lữ hành",A00;D01;C00;D15,15.0,2022,
DDA,7220201,Ngôn ngữ Anh,A00;A01;D01;C00;D14;D15;A03,18.5,2023,
DDA,7220201,Ngôn ngữ Anh,A00;A01;D01;C00;D14;D15;A03,17.0,2024,
DDA,7340101,Quản trị kinh doanh,A00;A01;D01;C00;D14;D15;A03,20.0,2023,
DDA,7340101,Marketing,A00;A01;D01;C00;D14;D15;A03,17.0,2024,
DDA,7340101,Quản trị kinh doanh,A00;A01;D01;C00;D14;D15;A03,17.0,2024,
DDA,7340201,Tài chính - Ngân hàng,A00;A01;D01;C00;D14;D15;A03,18.0,2023,
DDA,7340201,Tài chính Ngân hàng,A00;A01;D01;C00;D14;D15;A03,17.0,2024,
DDA,7340301,Kế toán,A00;A01;D01;C00;D14;D15;A03,18.0,2023,
DDA,7340301,Kế toán,A00;A01;D01;C00;D14;D15;A03,17.0,2024,
DDA,7340301,Kế toán định hướng ACCA,A00;A01;D01;C00;D14;D15;A03,17.0,2024,
DDA,7380101,Luật,A00;A01;D01;C00;D14;D15;A03,19.0,2023,
DDA,7380101,Luật,A00;A01;D01;C00;D14;D15;A03,17.0,2024,
DDA,7480201,Công nghệ thông tin,A00;A01;C01;D01;A03,20.0,2023,
DDA,7480201,Công nghệ thông tin,A00;A01;C01;D01;A03,17.0,2024,
DDA,7480201,Thiết kế đồ họa số,A00;A01;C01;D01;A03,17.0,2024,
DDA,7510202,Công nghệ chế tạo máy,A00;A01;C01;D01;A03,23.0,2023,
DDA,7510202,Cơ điện tử,A00;A01;C01;D01;A03,17.0,2024,
DDA,7510202,Công nghệ Chế tạo máy,A00;A01;C01;D01;A03,17.0,2024,
DDA,7510205,Công nghệ kỹ thuật Ô tô,A00;A01;C01;D01;A03,19.0,2023,
DDA,7510205,Công nghệ kỹ thuật ô tô,A00;A01;C01;D01;A03,17.0,2024,
DDA,7510206,Công nghệ kỹ thuật nhiệt (Nhiệt - Điện lạnh),A00;A01;C01;D01;A03,21.0,2023,
DDA,7510206,Công nghệ Kỹ thuật Nhiệt (Nhiệt – Điện lạnh),A00;A01;C01;D01;A03,17.0,2024,
DDA,7510301,Công nghệ Kỹ thuật Điện - Điện tử,A00;A01;C01;D01;A03,18.0,2023,
DDA,7510301,Công nghệ Kỹ thuật Điện  – Điện tử,A00;A01;C01;D01;A03,17.0,2024,
DDA,7510303,Công nghệ Kỹ thuật Điều khiển - Tự động hóa,A00;A01;C01;D01;A03,18.0,2023,
DDA,7510303,Công nghệ Kỹ thuật Điều khiển – Tự động hóa,A00;A01;C01;D01;A03,17.0,2024,
DDA,7540101,Công nghệ thực phẩm,A00;A01;A02;B00;C01;D08;D13;D07;C08,19.5,2023,
DDA,7540101,Công nghệ Thực phẩm,A00;A01;A02;B00;C01;D08;D13;D07;C08,17.0,2024,
DDA,7540101,Công nghệ và kinh doanh thực phẩm,A00;A01;A02;B00;C01;D08;D13;D07;C08,17.0,2024,
DDA,7540101,Khoa học thực phẩm và dinh dưỡng,A00;A01;A02;B00;C01;D08;D13;D07;C08,17.0,2024,
DDA,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01;A03,22.0,2023,
DDA,7580201,Kỹ thuật Xây dựng,A00;A01;C01;D01;A03,17.0,2024,
DDA,7720201,Dược học,A00;A02;B00;D07;B08;B03;A03,21.0,2023,
DDA,7720201,Dược học,A00;A02;B00;D07;B08;B03;A03,21.0,2024,
DDA,7720301,Điều dưỡng,A00;A02;B00;D07;B08;B03;A03,19.0,2023,
DDA,7720301,Điều dưỡng,A00;A02;B00;D07;B08;B03;A03,19.0,2024,
DDA,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;D14;D15;C00;C01;D01;D10;A03,18.5,2023,
DDA,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;D14;D15;C00;C01;D01;D10;A03,17.0,2024,
DDA,7810201,Quản trị khách sạn,A00;D14;D15;C00;C01;D01;D10;A03,18.0,2023,
DDA,7810201,Quản trị khách sạn,A00;D14;D15;C00;C01;D01;D10;A03,17.0,2024,
DDB,7220201,Ngôn ngữ Anh,D01;D07;D14;D15,15.0,2021,
DDB,7220201,Ngôn ngữ Anh,D01;D07;D14;D15,14.0,2022,
DDB,7220201,Ngôn ngữ Anh,D01;D07;D14;D15,14.0,2023,
DDB,7220201,Ngôn ngữ Anh,D01;D07;D14;D15,14.0,2024,
DDB,7220204,Ngôn ngữ Trung Quốc,D01;C00;D14;D15,15.0,2021,
DDB,7220204,Ngôn ngữ Trung Quốc,D01;C00;D14;D15,14.0,2022,
DDB,7220204,Ngôn ngữ Trung Quốc,C00;D01;D14;D15,14.0,2023,
DDB,7220204,Ngôn ngữ Trung Quốc,D01;C00;D14;D15,14.0,2024,
DDB,7220210,Ngôn ngữ Hàn Quốc,C00;D01;D14;D15,14.0,2023,
DDB,7220210,Ngôn ngữ Hàn Quốc,D01;C00;D14;D15,14.0,2024,
DDB,7310201,Chính trị học,A00;C00;C03;C04,13.0,2019,
DDB,7310201,Chính trị học,A00;C00;C03;C04,14.0,2020,
DDB,7310201,Chính trị học,A00;A01;C00;D01,15.0,2021,
DDB,7310201,Chính trị học,A00;A01;C00;D01,14.0,2022,
DDB,7310201,Chính trị học,A00;A01;C01;D01,14.0,2023,
DDB,7340122,Thương mại điện tử,A00;A01;A07;D01,14.0,2024,
DDB,7380101,Luật,A00;A01;C00;D01,14.0,2020,
DDB,7380101,Luật,A00;A01;C00;D01,15.0,2021,
DDB,7380101,Luật,A00;A01;C00;D01,14.0,2022,
DDB,7380101,Luật,A00;A01;C00;D01,14.0,2023,
DDB,7380101,Luật,A00;A01;C00;D01,14.0,2024,
DDB,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;D07;D08,14.0,2024,
DDB,7510203,CNKT Cơ điện tử,A00;A01;D07;D08,14.0,2023,
DDB,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D07;D08,14.0,2024,
DDB,7510205,Công nghệ kỹ thuật ô tô,A00;A01;C01;D01,15.0,2021,
DDB,7510205,Công nghệ kỹ thuật ô tô,A00;A01;C01;D01,14.0,2022,
DDB,7510205,CNKT Ôtô,A00;A01;C01;D01,14.0,2023,
DDB,7510205,Công nghệ kỹ thuật ô tô,A00;A01;C01;D01,14.0,2024,
DDB,7520216,"Kỹ thuật điều khiển và
tự động hóa",A00;A01;D07;D08,14.0,2022,
DDB,7520216,KTĐK và Tự động hóa,A00;A01;D07;D08,14.0,2023,
DDB,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;D07;D08,14.0,2024,
DDB,7640101,Thú y,A00;A04;B00;B02,13.0,2019,
DDB,7640101,Thú y,A00;A04;B00;B02,14.0,2020,
DDB,7640101,Thú y,A00;B00;A02,15.0,2021,
DDB,7640101,Thú y,A00;B00;A02,14.0,2022,
DDB,7640101,Thú Y,A00;A02;B00,14.0,2023,
DDB,7720601,"Kỹ thuật xét nghiệm y
học",A00;A02;B00,19.0,2022,
DDB,7720601,Kỹ thuật xét nghiệm Y học,A00;A02;B00,19.0,2023,
DDB,7720601,Kỹ thuật xét nghiệm y học,A00;A02;B00,19.0,2024,
DDB,7720602,Kỹ thuật hình ảnh y học,A00;A02;B00,19.0,2022,
DDB,7720602,Kỹ thuật hình ảnh Y học,A00;A02;B00,19.0,2023,
DDB,7720602,Kỹ thuật hình ảnh y học,A00;A02;B00,19.0,2024,
DDB,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;C00;D01,15.0,2021,
DDB,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;C00;D01,14.0,2022,
DDB,7810103,Quản trị dịch vụ Du lịch và Lữ hành,A00;A01;C00;D01,14.0,2023,
DDB,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;C00;D01,14.0,2024,
DDB,7810201,Quản trị khách sạn,A00;A01;C00;D01,15.0,2021,
DDB,7810201,Quản trị khách sạn,A00;A01;C00;D01,14.0,2022,
DDB,7810201,Quản trị khách sạn,A00;A01;C00;D01,14.0,2023,
DDB,7810201,Quản trị khách sạn,A00;A01;C00;D01,14.0,2024,
DDF,7220201CLC,Ngôn ngữ Anh CLC,D01,20.0,2019,N1 >=5.4; TTNV <= 3
DDF,7220201CLC,Ngôn ngữ Anh (Chất lượng cao),D01,22.05,2020,N1 >= 6.4; TTNV <= 4
DDF,7220201CLC,Ngôn ngữ Anh (Chất lượng cao),D01;A01;D10;D15,24.44,2021,
DDF,7220201CLC,Ngôn ngữ Anh (Chất lượng cao),D01;A01;D96;D78,17.13,2022,
DDF,7220201KT,Ngôn ngữ Anh (Đào tạo 2 năm đầu tại Kon Tum),D01;A01;D96;D78,15.07,2023,N1 ≥ 3;TTNV ≤ 6
DDF,7220201KT,Ngôn ngữ Anh (Đào tạo 2 năm đầu tại Kon Tum),D01;A01;D96;D78,17.13,2024,
DDF,7220204CLC,Ngôn ngữ Trung Quốc CLC,D01;D04;D78;D83,22.05,2019,TTNV <= 1
DDF,7220204CLC,Ngôn ngữ Trung Quốc (Chất lượng cao),D01;D04;D78;D83,23.49,2020,TTNV <= 1
DDF,7220204CLC,Ngôn ngữ Trung Quốc (Chất lượng cao),D01;D04;D45;D15,25.45,2021,
DDF,7220204CLC,Ngôn ngữ Trung Quốc (Chất lượng cao),D01;D04;D83;D78,22.88,2022,
DDF,7220209CLC,Ngôn ngữ Nhật CLC,D01;D06,21.56,2019,TTNV <= 1
DDF,7220209CLC,Ngôn ngữ Nhật (Chất lượng cao),D01;D06,23.88,2020,TTNV <= 1
DDF,7220209CLC,Ngôn ngữ Nhật (Chất lượng cao),D01;D06;D10,24.8,2021,
DDF,7220209CLC,Ngôn ngữ Nhật (Chất lượng cao),D01;D06,20.5,2022,
DDF,7220210CLC,Ngôn ngữ Hàn Quốc CLC,D01;D78;D96,22.06,2019,N1 >=6.8; TTNV <= 3
DDF,7220210CLC,Ngôn ngữ Hàn Quốc (Chất lượng cao),D01;D78;D96,24.39,2020,N1 >= 7.2; TTNV <= 1
DDF,7220210CLC,Ngôn ngữ Hàn Quốc (Chất lượng cao),D01;DD2;D10;D14,25.83,2021,
DDF,7220210CLC,Ngôn ngữ Hàn Quốc (Chất lượng cao),D01;DD2;D96;D78,23.4,2022,
DDF,7310601CLC,Quốc tế học CLC,D01;D09;D78;D96,19.39,2019,N1 >=6.6; TTNV <= 5
